record_id,source_split,capture_action,behavior_propensity,target_probability,policy_weight,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8
eval_00190,writer_independent_evaluation,long_sweep,0.34223104,0.47000000,1.37334124,47,100,12,70,0,41,65,43,100,49,51,69,49,33,50,0
eval_00191,writer_independent_evaluation,compact_trace,0.52547754,0.32000000,0.60896989,9,74,38,100,53,78,30,43,0,17,27,8,63,6,100,0
eval_00192,writer_independent_evaluation,compact_trace,0.49623968,0.32000000,0.64484968,100,94,72,100,49,93,44,64,68,53,55,29,29,13,0,0
eval_00193,writer_independent_evaluation,compact_trace,0.52982266,0.32000000,0.60397568,0,73,40,98,58,100,55,64,58,27,24,3,43,0,100,4
eval_00194,writer_independent_evaluation,long_sweep,0.36186332,0.47000000,1.29883293,73,100,13,64,66,49,100,93,43,70,0,28,17,0,29,34
eval_00195,writer_independent_evaluation,compact_trace,0.53693257,0.32000000,0.59597800,13,78,49,100,65,76,38,48,4,23,0,9,54,14,100,0
eval_00196,writer_independent_evaluation,long_sweep,0.35079462,0.47000000,1.33981531,11,95,8,55,56,35,33,0,0,25,1,65,43,92,100,100
eval_00197,writer_independent_evaluation,long_sweep,0.36398419,0.47000000,1.29126488,33,100,2,54,0,5,62,0,100,42,91,92,32,95,4,49
eval_00198,writer_independent_evaluation,compact_trace,0.50613832,0.32000000,0.63223823,51,100,85,98,100,80,67,67,59,43,67,17,37,1,0,0
eval_00199,writer_independent_evaluation,long_sweep,0.34246531,0.47000000,1.37240177,21,65,9,25,40,0,79,25,100,61,87,98,40,100,0,80
eval_00200,writer_independent_evaluation,long_sweep,0.35556618,0.47000000,1.32183550,77,100,28,90,0,50,15,10,72,0,100,33,48,45,21,11
eval_00201,writer_independent_evaluation,compact_trace,0.50662022,0.32000000,0.63163685,100,100,64,98,36,99,34,68,59,60,62,36,32,17,0,0
eval_00202,writer_independent_evaluation,long_sweep,0.34956079,0.47000000,1.34454438,0,100,59,97,81,66,63,32,44,0,3,25,37,34,100,39
eval_00203,writer_independent_evaluation,compact_trace,0.52384483,0.32000000,0.61086792,18,72,25,100,24,70,22,34,17,0,0,2,51,2,100,2
eval_00204,writer_independent_evaluation,long_sweep,0.34574379,0.47000000,1.35938810,100,93,74,100,30,74,0,44,2,10,57,0,96,23,44,33
eval_00205,writer_independent_evaluation,compact_trace,0.52009038,0.32000000,0.61527768,28,77,40,100,49,67,29,32,0,18,32,14,66,0,100,18
eval_00206,writer_independent_evaluation,compact_trace,0.54306154,0.32000000,0.58925181,100,75,62,62,54,95,93,100,98,63,81,28,46,0,0,1
eval_00207,writer_independent_evaluation,long_sweep,0.36419381,0.47000000,1.29052167,87,67,66,100,0,79,49,45,100,10,40,0,37,40,81,78
eval_00208,writer_independent_evaluation,compact_trace,0.52258548,0.32000000,0.61234001,0,55,20,68,65,88,100,100,76,75,51,50,28,25,11,0
eval_00209,writer_independent_evaluation,long_sweep,0.35051708,0.47000000,1.34087615,19,90,2,64,15,24,62,0,100,30,97,71,55,100,0,92
eval_00210,writer_independent_evaluation,long_sweep,0.34253048,0.47000000,1.37214067,0,94,60,100,98,75,93,40,76,6,48,0,34,23,100,24
eval_00211,writer_independent_evaluation,compact_trace,0.47593409,0.32000000,0.67236200,100,100,70,89,57,74,43,59,35,45,17,29,9,14,0,0
eval_00212,writer_independent_evaluation,long_sweep,0.36843015,0.47000000,1.27568277,86,70,51,100,0,76,78,41,100,0,0,13,40,54,98,80
eval_00213,writer_independent_evaluation,long_sweep,0.34346380,0.47000000,1.36841206,100,100,56,89,22,59,0,26,24,0,77,11,77,39,22,36
eval_00214,writer_independent_evaluation,compact_trace,0.53803295,0.32000000,0.59475912,0,92,44,100,71,83,56,59,100,47,89,19,50,0,3,1
eval_00215,writer_independent_evaluation,compact_trace,0.51169404,0.32000000,0.62537372,29,97,59,100,46,72,14,58,0,43,32,27,64,9,100,0
eval_00216,writer_independent_evaluation,compact_trace,0.52147317,0.32000000,0.61364614,19,78,40,100,54,75,31,45,0,19,26,9,62,0,100,13
eval_00217,writer_independent_evaluation,compact_trace,0.51161892,0.32000000,0.62546553,12,87,0,77,35,97,100,100,98,78,81,43,73,6,72,0
eval_00218,writer_independent_evaluation,long_sweep,0.34955658,0.47000000,1.34456057,81,85,34,100,40,66,60,30,26,0,0,22,47,51,100,78
eval_00219,writer_independent_evaluation,long_sweep,0.35458062,0.47000000,1.32550956,13,91,18,54,66,40,37,0,5,29,0,81,44,99,100,100
eval_00220,writer_independent_evaluation,compact_trace,0.52348116,0.32000000,0.61129230,25,100,16,73,0,44,57,40,100,54,88,58,65,29,51,0
eval_00221,writer_independent_evaluation,compact_trace,0.53743675,0.32000000,0.59541890,23,100,0,81,25,48,100,44,96,80,85,68,76,28,65,0
eval_00222,writer_independent_evaluation,long_sweep,0.33999345,0.47000000,1.38237959,73,100,23,90,70,82,77,95,91,60,100,24,60,0,0,2
eval_00223,writer_independent_evaluation,long_sweep,0.36077241,0.47000000,1.30276037,82,88,35,100,0,69,48,36,79,0,24,15,50,54,100,86
eval_00224,writer_independent_evaluation,long_sweep,0.36307601,0.47000000,1.29449479,64,65,100,100,41,85,67,42,64,0,0,16,20,59,81,74
eval_00225,writer_independent_evaluation,long_sweep,0.34352925,0.47000000,1.36815135,0,54,47,78,69,100,53,68,33,35,0,6,31,0,100,7
eval_00226,writer_independent_evaluation,long_sweep,0.35241987,0.47000000,1.33363650,34,99,9,67,52,42,35,0,0,4,19,62,52,97,100,100
eval_00227,writer_independent_evaluation,long_sweep,0.34108204,0.50000000,1.46592298,48,73,27,86,0,48,7,5,53,0,91,27,100,71,66,100
eval_00228,writer_independent_evaluation,compact_trace,0.53725438,0.32000000,0.59562102,0,74,19,98,60,100,46,66,22,34,15,0,59,0,100,11
eval_00229,writer_independent_evaluation,compact_trace,0.54231463,0.32000000,0.59006337,41,93,88,100,86,75,47,53,0,38,5,25,50,10,100,0
eval_00230,writer_independent_evaluation,long_sweep,0.34392589,0.47000000,1.36657348,0,98,49,100,64,89,47,44,42,0,8,37,48,49,100,51
eval_00231,writer_independent_evaluation,long_sweep,0.36437030,0.47000000,1.28989656,0,100,81,100,68,62,34,26,24,0,92,28,100,50,5,46
eval_00232,writer_independent_evaluation,long_sweep,0.35819464,0.47000000,1.31213576,2,88,37,76,87,100,0,93,48,81,95,70,87,34,100,0
eval_00233,writer_independent_evaluation,long_sweep,0.34633307,0.47000000,1.35707514,77,96,27,100,0,67,3,27,42,0,89,12,100,52,88,90
eval_00234,writer_independent_evaluation,compact_trace,0.51303831,0.32000000,0.62373510,100,100,60,90,32,70,11,48,0,23,16,0,44,12,8,6
eval_00235,writer_independent_evaluation,long_sweep,0.33938213,0.47000000,1.38486960,28,69,43,100,77,86,60,45,29,9,0,1,52,0,100,6
eval_00236,writer_independent_evaluation,compact_trace,0.52379184,0.32000000,0.61092971,0,87,42,100,100,94,87,73,67,53,64,32,69,11,22,0
eval_00237,writer_independent_evaluation,long_sweep,0.35449018,0.47000000,1.32584774,86,100,38,76,8,48,0,20,50,0,100,18,74,45,8,57
eval_00238,writer_independent_evaluation,long_sweep,0.35620015,0.47000000,1.31948287,100,95,78,100,28,72,0,39,1,4,71,0,88,32,11,41
eval_00239,writer_independent_evaluation,compact_trace,0.54144037,0.32000000,0.59101615,100,100,74,90,28,68,0,44,77,46,72,48,37,23,9,0
eval_00240,writer_independent_evaluation,long_sweep,0.35563542,0.47000000,1.32157815,96,100,51,76,17,50,0,20,41,0,100,16,73,39,4,33
eval_00241,writer_independent_evaluation,long_sweep,0.35340245,0.47000000,1.32992853,0,86,52,100,100,80,99,36,65,0,26,3,34,38,90,49
eval_00242,writer_independent_evaluation,long_sweep,0.35734337,0.47000000,1.31526158,73,100,24,85,0,39,22,0,70,20,100,62,78,99,31,76
eval_00243,writer_independent_evaluation,long_sweep,0.36093819,0.47000000,1.30216201,1,77,80,74,75,100,0,84,38,66,100,76,87,38,88,0
eval_00244,writer_independent_evaluation,compact_trace,0.53308156,0.32000000,0.60028338,23,63,0,84,47,100,98,90,100,66,81,43,51,21,19,0
eval_00245,writer_independent_evaluation,long_sweep,0.33901417,0.47000000,1.38637275,17,82,50,100,86,86,56,57,97,46,100,17,51,0,0,6
eval_00246,writer_independent_evaluation,compact_trace,0.53222099,0.32000000,0.60125400,100,100,64,78,33,56,13,32,3,8,54,0,54,17,0,9
eval_00247,writer_independent_evaluation,compact_trace,0.53033912,0.32000000,0.60338750,65,100,33,80,12,57,0,35,6,12,52,0,100,13,58,19
eval_00248,writer_independent_evaluation,long_sweep,0.36454933,0.47000000,1.28926312,100,93,38,100,21,67,85,34,62,0,0,20,50,57,88,93
eval_00249,writer_independent_evaluation,long_sweep,0.36360371,0.47000000,1.29261608,14,96,87,100,21,96,22,58,70,65,100,28,54,0,0,17
eval_00250,writer_independent_evaluation,compact_trace,0.51916429,0.32000000,0.61637521,16,86,44,100,35,59,12,25,0,4,33,3,66,1,100,0
eval_00251,writer_independent_evaluation,compact_trace,0.47574316,0.32000000,0.67263184,100,100,83,96,67,80,50,64,37,48,20,32,7,16,0,0
eval_00252,writer_independent_evaluation,compact_trace,0.50994287,0.32000000,0.62752128,0,89,29,100,66,87,70,66,84,46,100,26,75,8,25,0
eval_00253,writer_independent_evaluation,long_sweep,0.36771232,0.47000000,1.27817309,84,96,0,100,28,66,100,36,68,0,2,21,46,60,88,95
eval_00254,writer_independent_evaluation,compact_trace,0.54071007,0.32000000,0.59181438,10,68,35,100,59,72,37,30,0,3,15,14,58,2,100,0
eval_00255,writer_independent_evaluation,long_sweep,0.33876621,0.47000000,1.38738748,24,100,31,56,45,16,16,0,0,43,15,81,57,87,100,88
eval_00256,writer_independent_evaluation,long_sweep,0.35100745,0.47000000,1.33900293,16,86,0,43,25,1,68,0,100,35,90,85,50,100,13,75
eval_00257,writer_independent_evaluation,compact_trace,0.51845071,0.32000000,0.61722357,53,85,60,100,57,67,32,39,0,15,29,5,69,0,100,24
eval_00258,writer_independent_evaluation,long_sweep,0.35338010,0.47000000,1.33001263,94,100,50,77,17,49,5,16,50,0,100,14,57,31,0,24
eval_00259,writer_independent_evaluation,compact_trace,0.53246723,0.32000000,0.60097595,71,98,76,100,39,75,0,51,39,36,100,49,76,26,86,0
eval_00260,writer_independent_evaluation,long_sweep,0.34845251,0.47000000,1.34882081,0,84,54,100,100,79,95,42,69,8,29,0,28,26,90,30
eval_00261,writer_independent_evaluation,compact_trace,0.53461871,0.32000000,0.59855743,46,100,38,76,0,48,47,48,100,67,91,64,70,31,44,0
eval_00262,writer_independent_evaluation,long_sweep,0.36585356,0.47000000,1.28466702,95,75,42,100,14,74,80,39,73,0,0,20,47,59,100,84
eval_00263,writer_independent_evaluation,long_sweep,0.33958911,0.47000000,1.38402555,38,100,6,73,0,41,71,37,100,67,80,63,49,32,21,0
eval_00264,writer_independent_evaluation,compact_trace,0.54384114,0.32000000,0.58840712,100,100,58,80,26,58,0,35,0,11,61,0,74,12,16,6
eval_00265,writer_independent_evaluation,long_sweep,0.35426000,0.47000000,1.32670921,0,82,46,75,97,100,27,97,45,81,100,79,88,39,78,0
eval_00266,writer_independent_evaluation,long_sweep,0.33968228,0.47000000,1.38364591,57,93,18,71,0,34,19,0,64,4,96,34,100,73,69,100
eval_00267,writer_independent_evaluation,compact_trace,0.52983311,0.32000000,0.60396376,88,83,71,100,44,78,86,77,100,64,87,21,46,1,0,0
eval_00268,writer_independent_evaluation,long_sweep,0.35189357,0.50000000,1.42088415,96,36,83,81,42,100,9,65,0,20,42,0,88,20,100,62
eval_00269,writer_independent_evaluation,compact_trace,0.50977216,0.32000000,0.62773141,0,91,27,100,31,62,16,26,10,0,40,3,70,7,100,8
eval_00270,writer_independent_evaluation,long_sweep,0.34030699,0.47000000,1.38110592,27,94,1,60,0,20,38,0,81,16,100,53,92,93,51,100
eval_00271,writer_independent_evaluation,long_sweep,0.33832212,0.47000000,1.38920861,97,82,68,100,42,69,44,32,23,0,0,24,42,49,100,61
eval_00272,writer_independent_evaluation,compact_trace,0.50839055,0.32000000,0.62943734,10,100,0,77,30,60,73,55,100,71,77,53,64,27,57,0
eval_00273,writer_independent_evaluation,compact_trace,0.52987975,0.32000000,0.60391060,0,62,47,88,67,100,63,65,59,29,46,2,34,0,100,0
eval_00274,writer_independent_evaluation,compact_trace,0.53375015,0.32000000,0.59953144,100,100,58,91,24,69,2,42,0,12,39,0,49,26,4,37
eval_00275,writer_independent_evaluation,long_sweep,0.35366594,0.47000000,1.32893769,7,98,58,100,90,70,71,27,41,0,0,27,50,37,100,35
eval_00276,writer_independent_evaluation,compact_trace,0.48286043,0.32000000,0.66271739,79,89,100,100,79,83,57,67,36,50,18,34,7,17,0,0
eval_00277,writer_independent_evaluation,long_sweep,0.36023021,0.47000000,1.30472122,12,64,57,46,46,0,0,3,44,41,100,74,90,100,25,79
eval_00278,writer_independent_evaluation,compact_trace,0.51697825,0.32000000,0.61898155,0,53,34,82,45,100,43,65,50,30,40,0,37,2,100,7
eval_00279,writer_independent_evaluation,compact_trace,0.53790896,0.32000000,0.59489621,11,64,23,100,52,84,34,45,5,10,0,0,50,3,100,5
eval_00280,writer_independent_evaluation,compact_trace,0.53925008,0.32000000,0.59341670,95,79,73,100,61,72,98,95,100,55,84,16,36,0,0,1
eval_00281,writer_independent_evaluation,compact_trace,0.53175317,0.32000000,0.60178297,0,50,32,76,60,100,63,64,62,29,30,6,40,1,100,0
eval_00282,writer_independent_evaluation,compact_trace,0.54393934,0.32000000,0.58830090,0,95,54,100,66,90,55,46,51,0,18,16,45,27,100,29
eval_00283,writer_independent_evaluation,compact_trace,0.51093360,0.32000000,0.62630448,0,75,15,100,47,99,42,69,31,39,30,9,63,0,100,1
eval_00284,writer_independent_evaluation,compact_trace,0.53704898,0.32000000,0.59584882,9,74,32,100,63,84,48,48,12,19,0,13,49,4,100,0
eval_00285,writer_independent_evaluation,long_sweep,0.35049690,0.47000000,1.34095338,62,81,22,80,0,38,23,0,71,4,100,43,84,88,40,100
eval_00286,writer_independent_evaluation,long_sweep,0.34691871,0.47000000,1.35478425,21,66,0,28,27,0,77,14,100,49,88,88,40,100,6,70
eval_00287,writer_independent_evaluation,long_sweep,0.34286594,0.47000000,1.37079817,0,89,58,100,88,87,60,44,32,0,22,3,39,33,100,40
eval_00288,writer_independent_evaluation,long_sweep,0.33931091,0.47000000,1.38516028,2,91,0,56,28,21,43,0,39,33,76,65,100,100,37,96
eval_00289,writer_independent_evaluation,long_sweep,0.33965757,0.47000000,1.38374657,26,83,72,100,84,69,56,45,100,47,87,15,36,0,0,24
eval_00290,writer_independent_evaluation,compact_trace,0.52822260,0.32000000,0.60580520,4,63,28,100,35,82,28,37,0,6,2,10,51,7,100,0
eval_00291,writer_independent_evaluation,compact_trace,0.54031771,0.32000000,0.59224415,24,78,56,100,96,83,77,53,100,39,97,10,46,0,0,18
eval_00292,writer_independent_evaluation,compact_trace,0.52624640,0.32000000,0.60808017,0,99,54,100,78,72,73,39,71,6,48,0,45,14,100,16
eval_00293,writer_independent_evaluation,long_sweep,0.34897725,0.47000000,1.34679267,25,100,1,63,0,21,41,0,87,16,100,57,74,93,25,89
eval_00294,writer_independent_evaluation,long_sweep,0.33907267,0.47000000,1.38613356,2,76,35,100,76,86,57,52,18,26,0,14,51,11,100,0
eval_00295,writer_independent_evaluation,long_sweep,0.34649642,0.47000000,1.35643538,36,84,81,100,97,70,52,46,96,33,100,5,45,0,0,18
eval_00296,writer_independent_evaluation,long_sweep,0.36223015,0.47000000,1.29751760,77,93,35,77,83,37,72,0,0,18,37,60,100,94,75,100
eval_00297,writer_independent_evaluation,long_sweep,0.36540281,0.47000000,1.28625175,4,87,64,61,56,21,0,0,47,36,100,70,99,100,19,78
eval_00298,writer_independent_evaluation,long_sweep,0.36427945,0.47000000,1.29021828,22,95,97,100,100,98,18,95,32,70,100,47,72,0,0,16
eval_00299,writer_independent_evaluation,compact_trace,0.47574689,0.32000000,0.67262657,100,100,77,87,57,72,40,58,26,45,14,30,3,14,0,0
eval_00300,writer_independent_evaluation,compact_trace,0.54297848,0.32000000,0.58934196,21,90,68,100,69,67,56,47,100,37,80,3,31,0,0,28
eval_00301,writer_independent_evaluation,long_sweep,0.35074320,0.47000000,1.34001174,29,94,91,100,60,92,34,70,72,65,100,31,60,0,0,13
eval_00302,writer_independent_evaluation,long_sweep,0.36071301,0.47000000,1.30297490,28,86,38,57,91,37,57,1,0,0,8,62,42,98,100,100
eval_00303,writer_independent_evaluation,compact_trace,0.52436079,0.32000000,0.61026684,100,100,64,81,35,60,13,37,0,14,31,0,53,21,5,24
eval_00304,writer_independent_evaluation,long_sweep,0.34914633,0.47000000,1.34614044,59,93,14,69,0,33,24,0,78,12,100,47,85,83,36,100
eval_00305,writer_independent_evaluation,long_sweep,0.34078524,0.47000000,1.37916772,43,100,0,73,6,44,90,41,100,54,56,68,52,34,62,0
eval_00306,writer_independent_evaluation,compact_trace,0.51012645,0.32000000,0.62729545,49,100,16,85,0,64,20,47,88,51,100,43,84,22,71,0
eval_00307,writer_independent_evaluation,compact_trace,0.54353950,0.32000000,0.58873366,0,96,43,100,76,92,54,48,36,0,21,13,56,32,100,36
eval_00308,writer_independent_evaluation,long_sweep,0.34840765,0.47000000,1.34899450,100,100,51,81,18,54,0,24,29,0,89,11,84,36,23,28
eval_00309,writer_independent_evaluation,long_sweep,0.35264909,0.47000000,1.33276965,30,73,81,71,82,100,33,91,81,68,100,35,55,9,0,0
eval_00310,writer_independent_evaluation,compact_trace,0.52650136,0.32000000,0.60778571,35,100,27,68,0,37,65,42,100,60,100,66,96,32,96,0
eval_00311,writer_independent_evaluation,long_sweep,0.35131384,0.47000000,1.33783513,100,100,57,85,20,57,0,27,26,0,90,8,81,34,14,36
eval_00312,writer_independent_evaluation,long_sweep,0.33916870,0.47000000,1.38574106,84,100,55,81,32,58,20,33,30,9,100,6,52,13,0,0
eval_00313,writer_independent_evaluation,compact_trace,0.54211746,0.32000000,0.59027798,17,86,68,100,71,70,57,60,100,41,91,7,35,0,0,19
eval_00314,writer_independent_evaluation,long_sweep,0.36467620,0.47000000,1.28881458,99,89,26,100,27,68,83,32,40,0,0,27,63,61,100,91
eval_00315,writer_independent_evaluation,long_sweep,0.34242130,0.47000000,1.37257818,0,70,18,97,76,100,92,74,66,36,54,0,100,26,58,33
eval_00316,writer_independent_evaluation,long_sweep,0.36141574,0.47000000,1.30044142,7,67,62,39,100,8,38,0,24,33,57,67,74,100,0,91
eval_00317,writer_independent_evaluation,long_sweep,0.35959032,0.47000000,1.30704298,72,100,1,75,0,42,100,38,99,66,65,83,61,42,64,0
eval_00318,writer_independent_evaluation,long_sweep,0.36474522,0.47000000,1.28857070,31,56,100,80,48,100,0,67,61,52,98,71,63,33,24,0
eval_00319,writer_independent_evaluation,long_sweep,0.35561851,0.47000000,1.32164101,49,80,46,69,65,27,30,0,0,33,49,67,100,100,27,99
eval_00320,writer_independent_evaluation,compact_trace,0.54430608,0.32000000,0.58790451,0,89,33,100,49,54,39,6,16,0,10,36,55,35,100,31
eval_00321,writer_independent_evaluation,long_sweep,0.34053021,0.47000000,1.38020059,6,75,36,97,92,100,69,75,66,51,100,30,54,12,0,0
eval_00322,writer_independent_evaluation,long_sweep,0.34184960,0.47000000,1.37487365,70,97,16,84,0,49,12,14,62,0,95,29,100,65,92,100
eval_00323,writer_independent_evaluation,long_sweep,0.34978426,0.47000000,1.34368541,32,100,86,86,100,56,81,27,46,0,0,17,38,34,98,47
eval_00324,writer_independent_evaluation,compact_trace,0.54547649,0.32000000,0.58664306,48,84,99,100,100,94,53,74,48,44,90,26,55,0,0,1
eval_00325,writer_independent_evaluation,long_sweep,0.34441427,0.47000000,1.36463567,11,100,8,63,44,36,37,0,0,21,1,59,46,84,100,91
eval_00326,writer_independent_evaluation,long_sweep,0.34303559,0.47000000,1.37012022,0,92,28,100,67,74,70,35,48,0,5,24,45,34,100,34
eval_00327,writer_independent_evaluation,long_sweep,0.34103921,0.47000000,1.37814065,0,97,51,100,65,88,46,44,42,0,9,29,40,34,100,40
eval_00328,writer_independent_evaluation,long_sweep,0.36395358,0.47000000,1.29137347,39,88,0,66,68,60,68,15,8,0,19,47,31,95,100,100
eval_00329,writer_independent_evaluation,long_sweep,0.35851834,0.47000000,1.31095107,100,81,54,100,0,72,43,36,66,0,26,24,67,61,95,91
eval_00330,writer_independent_evaluation,long_sweep,0.35336927,0.47000000,1.33005340,100,100,55,89,17,61,0,29,28,0,94,6,94,33,26,34
eval_00331,writer_independent_evaluation,compact_trace,0.54521726,0.32000000,0.58692199,14,85,54,100,100,96,72,72,87,41,92,10,47,0,0,3
eval_00332,writer_independent_evaluation,compact_trace,0.50725968,0.32000000,0.63084059,17,100,21,85,0,53,45,47,96,57,92,61,98,28,100,0
eval_00333,writer_independent_evaluation,compact_trace,0.54419041,0.32000000,0.58802947,0,95,41,100,59,67,51,27,40,0,12,32,52,47,100,55
eval_00334,writer_independent_evaluation,compact_trace,0.54024820,0.32000000,0.59232034,25,70,40,100,68,81,47,46,18,14,0,0,53,3,100,12
eval_00335,writer_independent_evaluation,long_sweep,0.36381818,0.47000000,1.29185407,41,100,58,60,70,19,1,0,0,35,60,65,100,95,25,84
eval_00336,writer_independent_evaluation,long_sweep,0.35225079,0.47000000,1.33427666,67,100,27,73,4,41,6,6,60,0,100,24,52,37,0,22
eval_00337,writer_independent_evaluation,compact_trace,0.54452363,0.32000000,0.58766963,53,92,100,100,66,94,40,66,49,39,87,18,48,0,0,4
