record_id,source_split,capture_action,behavior_propensity,target_probability,policy_weight,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,digit_label
train_00204,training_writers,long_sweep,0.33787683,0.47000000,1.39103944,48,95,94,100,100,73,75,47,41,25,0,5,41,1,94,0,2
train_00205,training_writers,compact_trace,0.52880551,0.32000000,0.60513742,100,100,68,96,38,70,14,44,0,14,36,0,51,23,3,28,6
train_00206,training_writers,long_sweep,0.36208356,0.47000000,1.29804290,58,100,0,89,44,53,100,21,63,0,62,36,87,80,25,91,8
train_00207,training_writers,compact_trace,0.52566760,0.32000000,0.60874971,0,61,22,89,59,100,72,73,53,42,31,12,58,0,100,4,2
train_00208,training_writers,compact_trace,0.50510801,0.32000000,0.63352786,0,75,29,79,71,91,100,100,82,74,68,48,57,21,58,0,1
train_00209,training_writers,compact_trace,0.50539566,0.32000000,0.63316729,0,48,28,64,61,82,92,100,100,84,86,56,73,28,64,0,1
train_00210,training_writers,long_sweep,0.34294713,0.47000000,1.37047363,36,90,86,100,87,73,47,49,92,44,100,16,53,0,0,1,3
train_00211,training_writers,long_sweep,0.35509724,0.47000000,1.32358111,78,85,65,66,100,25,49,0,15,29,58,67,66,100,0,84,8
train_00212,training_writers,compact_trace,0.53865734,0.32000000,0.59406969,69,100,31,73,39,55,89,62,100,84,63,57,31,28,0,0,4
train_00213,training_writers,long_sweep,0.35111459,0.47000000,1.33859433,0,87,55,100,100,81,74,41,49,0,20,10,32,32,99,35,7
train_00214,training_writers,compact_trace,0.47686966,0.32000000,0.67104291,100,100,92,85,75,71,58,57,58,42,33,28,8,14,0,0,1
train_00215,training_writers,long_sweep,0.35054327,0.47000000,1.34077600,47,91,37,63,65,27,21,0,9,40,0,91,49,100,100,91,5
train_00216,training_writers,compact_trace,0.51050507,0.32000000,0.62683020,0,96,45,100,100,99,79,83,60,63,45,42,36,21,33,0,7
train_00217,training_writers,long_sweep,0.34403894,0.50000000,1.45332384,12,73,29,62,66,32,29,0,5,29,0,71,38,96,100,100,5
train_00218,training_writers,long_sweep,0.36649213,0.47000000,1.28242862,84,93,20,100,22,50,44,0,0,22,54,59,100,95,27,97,8
train_00219,training_writers,rising_tail,0.25745604,0.40000000,1.55366329,39,80,21,60,35,19,12,0,0,31,16,72,51,98,100,100,5
train_00220,training_writers,compact_trace,0.51744265,0.32000000,0.61842602,52,100,29,73,0,47,19,42,69,37,100,54,90,30,88,0,4
train_00221,training_writers,long_sweep,0.35514905,0.47000000,1.32338803,78,100,40,94,16,58,5,21,53,0,100,27,36,30,0,0,6
train_00222,training_writers,compact_trace,0.54581069,0.32000000,0.58628386,0,89,47,100,89,87,74,61,45,37,15,14,43,0,100,1,2
train_00223,training_writers,compact_trace,0.52708235,0.32000000,0.60711576,44,80,80,100,100,85,72,59,92,38,93,14,49,3,0,0,3
train_00224,training_writers,compact_trace,0.52071813,0.32000000,0.61453593,80,100,60,76,26,52,0,28,46,11,97,29,100,24,100,0,4
train_00225,training_writers,long_sweep,0.33906051,0.47000000,1.38618327,51,100,0,90,5,57,92,61,100,70,85,82,68,40,86,0,4
train_00226,training_writers,long_sweep,0.36370400,0.47000000,1.29225963,95,68,77,100,21,76,60,38,68,0,0,15,29,53,100,81,8
train_00227,training_writers,long_sweep,0.34857928,0.47000000,1.34833029,91,100,66,88,31,58,15,26,50,0,100,17,67,45,0,47,6
train_00228,training_writers,compact_trace,0.54385682,0.32000000,0.58839016,34,64,52,100,58,57,37,16,0,0,24,20,61,1,100,5,2
train_00229,training_writers,long_sweep,0.34309177,0.47000000,1.36989588,38,92,15,72,42,44,25,0,0,8,8,61,40,93,100,100,5
train_00230,training_writers,long_sweep,0.34720651,0.47000000,1.35366124,27,92,22,53,58,28,18,0,0,32,13,85,50,98,100,100,5
train_00231,training_writers,long_sweep,0.35346009,0.47000000,1.32971166,100,100,52,80,20,52,6,20,45,0,99,12,59,30,0,25,6
train_00232,training_writers,compact_trace,0.53873648,0.32000000,0.59398242,0,96,40,100,60,66,58,27,41,0,20,35,54,42,100,46,7
train_00233,training_writers,compact_trace,0.54703423,0.32000000,0.58497254,0,82,25,100,52,73,44,34,32,0,0,29,50,34,100,39,7
train_00234,training_writers,compact_trace,0.51583052,0.32000000,0.62035880,0,48,30,67,65,85,100,100,84,75,65,51,47,25,34,0,1
train_00235,training_writers,long_sweep,0.34032731,0.47000000,1.38102348,0,100,50,97,100,91,74,63,55,29,42,0,20,31,68,36,7
train_00236,training_writers,long_sweep,0.33853067,0.47000000,1.38835279,14,55,40,61,59,100,58,62,59,21,100,14,48,5,0,0,1
train_00237,training_writers,compact_trace,0.50812618,0.32000000,0.62976484,46,96,80,100,81,76,77,60,100,36,75,12,36,0,0,6,3
train_00238,training_writers,long_sweep,0.34851656,0.50000000,1.43465207,0,67,38,66,62,30,38,0,8,30,45,63,100,90,58,100,8
train_00239,training_writers,long_sweep,0.35234493,0.47000000,1.33392016,92,73,32,63,0,86,51,100,100,82,96,51,64,23,21,0,9
train_00240,training_writers,long_sweep,0.35612489,0.47000000,1.31976171,34,76,0,41,7,0,62,0,100,33,95,74,49,100,0,83,0
train_00241,training_writers,compact_trace,0.54237280,0.32000000,0.59000009,52,80,84,100,100,75,58,53,91,48,89,10,44,0,0,16,3
train_00242,training_writers,long_sweep,0.34025866,0.47000000,1.38130210,33,93,8,58,0,20,35,0,78,21,100,55,94,93,48,100,0
train_00243,training_writers,compact_trace,0.53987970,0.32000000,0.59272464,0,93,45,100,74,75,57,37,35,0,25,24,53,41,100,37,7
train_00244,training_writers,long_sweep,0.36185794,0.47000000,1.29885226,100,75,95,100,24,81,38,44,69,8,0,0,45,33,96,64,8
train_00245,training_writers,long_sweep,0.34208388,0.47000000,1.37393201,9,61,25,100,59,72,42,27,0,5,5,24,53,16,100,0,2
train_00246,training_writers,long_sweep,0.34927923,0.47000000,1.34562825,65,96,81,66,100,100,40,92,71,64,93,45,65,5,0,0,9
train_00247,training_writers,long_sweep,0.36458085,0.47000000,1.28915163,77,100,53,90,0,43,13,0,86,34,100,84,73,51,10,9,0
train_00248,training_writers,rising_tail,0.24616499,0.43000000,1.74679594,0,0,38,13,71,34,94,61,100,90,63,100,44,76,73,53,9
train_00249,training_writers,long_sweep,0.35409114,0.47000000,1.32734188,49,54,100,78,65,100,0,82,12,60,90,64,95,33,86,0,9
train_00250,training_writers,compact_trace,0.52445395,0.32000000,0.61015843,0,45,0,61,48,82,100,100,97,78,72,51,45,24,33,0,1
train_00251,training_writers,long_sweep,0.33793754,0.47000000,1.39078954,73,100,43,70,0,42,25,41,100,45,90,64,63,32,54,0,4
train_00252,training_writers,long_sweep,0.34951837,0.47000000,1.34470759,100,100,71,95,30,64,1,27,32,0,82,19,54,51,0,48,6
train_00253,training_writers,long_sweep,0.34345724,0.47000000,1.36843819,0,82,40,100,80,80,43,53,54,45,100,25,63,0,3,4,3
train_00254,training_writers,compact_trace,0.53787118,0.32000000,0.59493799,0,74,28,100,69,99,79,63,59,28,28,0,57,0,100,2,2
train_00255,training_writers,compact_trace,0.52211545,0.32000000,0.61289126,100,100,68,78,37,55,13,29,11,0,51,2,41,20,0,20,6
train_00256,training_writers,long_sweep,0.36051643,0.47000000,1.30368540,22,98,0,75,4,18,55,0,100,36,84,89,34,100,21,46,0
train_00257,training_writers,long_sweep,0.36470232,0.47000000,1.28872225,100,100,14,90,74,55,79,97,37,62,0,39,36,0,39,44,8
train_00258,training_writers,long_sweep,0.35884757,0.47000000,1.30974831,67,97,19,74,0,30,34,0,79,32,100,76,58,100,10,73,0
train_00259,training_writers,long_sweep,0.36833350,0.47000000,1.27601752,86,100,0,95,32,56,100,22,30,0,5,36,80,68,52,99,8
train_00260,training_writers,long_sweep,0.34716064,0.47000000,1.35384010,76,82,34,77,0,84,55,100,100,85,77,52,38,25,3,0,9
train_00261,training_writers,compact_trace,0.54705060,0.32000000,0.58495503,34,79,66,100,83,72,52,51,100,49,91,13,43,0,0,14,3
train_00262,training_writers,long_sweep,0.36669285,0.47000000,1.28172664,0,68,73,45,100,8,20,0,37,38,92,72,85,100,7,81,8
train_00263,training_writers,compact_trace,0.51111890,0.32000000,0.62607742,100,92,64,100,37,77,20,50,11,21,22,0,35,26,0,40,6
train_00264,training_writers,compact_trace,0.54493481,0.32000000,0.58722620,85,100,56,72,42,39,55,7,100,0,95,30,46,37,0,23,6
train_00265,training_writers,long_sweep,0.34449200,0.47000000,1.36432776,28,75,57,100,93,82,71,51,33,26,0,0,49,5,100,16,2
train_00266,training_writers,long_sweep,0.35675656,0.47000000,1.31742497,31,88,5,50,4,8,57,0,100,30,100,71,56,100,0,92,0
train_00267,training_writers,long_sweep,0.34885304,0.47000000,1.34727218,62,45,95,75,69,100,4,86,0,59,74,57,100,32,94,0,9
train_00268,training_writers,compact_trace,0.50287736,0.32000000,0.63633805,0,89,41,94,87,100,100,98,80,75,68,50,59,25,60,0,7
train_00269,training_writers,long_sweep,0.35757013,0.47000000,1.31442748,38,73,5,64,0,15,53,0,98,34,100,83,47,100,20,60,0
train_00270,training_writers,long_sweep,0.36677276,0.47000000,1.28144740,56,83,28,61,90,23,24,0,22,40,100,72,72,100,0,72,8
train_00271,training_writers,long_sweep,0.36628449,0.47000000,1.28315562,76,85,0,100,16,63,81,31,69,0,6,25,34,64,100,95,8
train_00272,training_writers,compact_trace,0.50007758,0.32000000,0.63990072,3,100,4,83,0,56,15,31,60,28,100,42,91,26,88,0,4
train_00273,training_writers,compact_trace,0.52473176,0.32000000,0.60983540,70,100,46,70,12,38,0,25,52,29,100,41,96,38,90,0,4
train_00274,training_writers,long_sweep,0.35074536,0.47000000,1.34000347,65,100,25,93,0,56,11,16,60,0,100,20,50,28,9,1,6
train_00275,training_writers,long_sweep,0.34611794,0.47000000,1.35791864,100,100,50,98,16,67,0,30,26,0,80,8,81,34,29,24,6
train_00276,training_writers,compact_trace,0.50539116,0.32000000,0.63317292,13,100,8,93,0,66,8,41,57,40,100,50,82,25,69,0,4
train_00277,training_writers,long_sweep,0.35810055,0.47000000,1.31248052,10,97,2,47,24,1,74,0,100,43,82,90,33,100,0,65,0
train_00278,training_writers,compact_trace,0.52953462,0.32000000,0.60430421,28,55,63,78,100,100,75,71,56,42,35,13,0,0,25,0,1
train_00279,training_writers,long_sweep,0.33963569,0.47000000,1.38383570,41,79,47,100,84,94,71,52,42,16,0,3,49,7,100,0,2
train_00280,training_writers,compact_trace,0.53833465,0.32000000,0.59442579,0,80,30,100,74,81,82,43,75,4,39,0,44,16,100,20,7
train_00281,training_writers,compact_trace,0.54708704,0.32000000,0.58491607,33,80,23,100,87,96,97,68,79,44,100,16,44,0,0,22,3
train_00282,training_writers,long_sweep,0.36047033,0.47000000,1.30385211,45,100,1,67,0,24,69,24,100,48,73,98,80,53,90,0,4
train_00283,training_writers,compact_trace,0.50611653,0.32000000,0.63226546,100,96,66,100,63,85,85,88,78,53,66,20,35,0,0,12,9
train_00284,training_writers,compact_trace,0.53633563,0.32000000,0.59664133,100,100,62,83,36,57,23,26,42,0,81,10,43,23,0,18,6
train_00285,training_writers,compact_trace,0.52901313,0.32000000,0.60489992,100,97,56,100,22,83,18,50,53,47,68,22,37,0,0,6,5
train_00286,training_writers,compact_trace,0.53585864,0.32000000,0.59717242,36,69,33,100,64,85,43,48,0,21,6,19,57,0,100,20,2
train_00287,training_writers,long_sweep,0.34433954,0.47000000,1.36493184,100,100,59,78,25,52,0,24,16,0,79,8,70,29,7,27,6
train_00288,training_writers,long_sweep,0.35553248,0.47000000,1.32196081,0,95,52,100,100,79,83,44,67,8,45,0,3,30,84,38,7
train_00289,training_writers,long_sweep,0.35241468,0.47000000,1.33365615,92,100,61,85,31,57,10,29,21,0,100,7,69,27,0,13,6
train_00290,training_writers,long_sweep,0.35289030,0.47000000,1.33185866,93,91,40,100,15,79,23,36,72,53,100,21,57,0,0,6,5
train_00291,training_writers,compact_trace,0.53760298,0.32000000,0.59523480,23,76,52,100,100,98,79,71,63,50,82,19,49,0,0,7,3
train_00292,training_writers,compact_trace,0.54456131,0.32000000,0.58762897,28,71,43,100,76,79,49,47,11,21,0,0,50,1,100,4,2
train_00293,training_writers,long_sweep,0.34206344,0.47000000,1.37401414,100,100,63,94,20,73,13,44,70,47,89,19,46,0,0,7,5
train_00294,training_writers,compact_trace,0.54644723,0.32000000,0.58560092,100,100,54,90,17,66,0,35,16,5,66,0,66,29,22,47,6
train_00295,training_writers,long_sweep,0.33943194,0.47000000,1.38466640,74,100,30,76,0,50,55,49,100,72,77,56,52,28,35,0,4
train_00296,training_writers,compact_trace,0.53374997,0.32000000,0.59953165,39,81,72,100,100,77,71,51,95,43,95,16,50,0,0,1,3
train_00297,training_writers,long_sweep,0.35811173,0.47000000,1.31243954,41,53,60,100,100,89,70,42,33,0,72,16,54,62,0,72,8
train_00298,training_writers,compact_trace,0.51743421,0.32000000,0.61843611,0,84,34,100,67,85,60,44,31,19,26,20,64,13,100,0,2
train_00299,training_writers,long_sweep,0.35422642,0.47000000,1.32683496,29,88,23,57,73,40,51,0,0,13,12,58,42,94,100,100,5
train_00300,training_writers,compact_trace,0.53991991,0.32000000,0.59268050,11,84,52,100,100,96,83,66,72,50,87,16,45,0,0,11,3
train_00301,training_writers,compact_trace,0.53856775,0.32000000,0.59416852,54,85,100,100,99,98,49,86,23,60,63,34,50,1,0,0,5
train_00302,training_writers,long_sweep,0.34978089,0.47000000,1.34369834,0,94,46,100,100,97,82,62,48,30,17,0,18,34,74,38,7
train_00303,training_writers,compact_trace,0.51307654,0.32000000,0.62368862,47,100,19,81,0,58,19,39,61,38,100,42,82,23,62,0,4
train_00304,training_writers,long_sweep,0.33842894,0.47000000,1.38877014,13,78,45,100,97,87,69,58,76,47,100,15,49,0,0,19,3
train_00305,training_writers,compact_trace,0.52644918,0.32000000,0.60784595,100,100,55,98,26,81,40,67,78,55,74,25,43,1,0,0,5
train_00306,training_writers,compact_trace,0.51033516,0.32000000,0.62703891,0,32,29,55,63,78,100,100,90,75,88,50,84,25,80,0,1
train_00307,training_writers,compact_trace,0.52854493,0.32000000,0.60543575,0,73,28,92,73,100,100,81,85,55,58,32,36,8,79,0,2
train_00308,training_writers,compact_trace,0.52127425,0.32000000,0.61388031,100,97,66,100,30,88,24,55,54,59,61,27,38,0,0,1,5
train_00309,training_writers,long_sweep,0.36211922,0.47000000,1.29791508,92,65,50,100,0,82,47,46,87,6,42,0,54,45,100,79,8
train_00310,training_writers,long_sweep,0.36592115,0.47000000,1.28442974,9,32,60,62,80,100,6,93,36,56,100,27,57,0,0,25,8
train_00311,training_writers,compact_trace,0.52092537,0.32000000,0.61429145,42,100,34,73,0,42,2,42,62,36,100,59,92,35,87,0,4
train_00312,training_writers,long_sweep,0.36129022,0.47000000,1.30089324,0,78,40,100,97,78,69,39,44,0,100,7,35,37,22,73,8
train_00313,training_writers,long_sweep,0.34647987,0.47000000,1.35650018,43,100,98,96,77,97,37,70,60,53,100,20,47,0,0,14,5
train_00314,training_writers,compact_trace,0.54190953,0.32000000,0.59050447,100,74,46,65,0,78,36,100,78,88,80,58,78,28,88,0,9
train_00315,training_writers,compact_trace,0.53556987,0.32000000,0.59749440,33,78,66,100,91,86,64,60,100,42,82,10,41,0,0,7,3
train_00316,training_writers,long_sweep,0.36002226,0.47000000,1.30547482,10,86,0,44,33,0,80,9,100,65,64,100,22,74,32,20,0
train_00317,training_writers,compact_trace,0.53912862,0.32000000,0.59355038,0,85,32,100,76,91,70,65,38,43,11,20,50,6,100,0,2
train_00318,training_writers,long_sweep,0.34730350,0.47000000,1.35328323,0,84,40,100,76,71,65,33,32,0,5,28,42,44,100,46,7
train_00319,training_writers,long_sweep,0.35756554,0.47000000,1.31444435,21,82,13,55,54,100,27,87,38,37,40,0,0,7,100,5,1
train_00320,training_writers,compact_trace,0.54716632,0.32000000,0.58483131,0,65,46,91,50,100,50,62,52,23,4,2,12,5,100,0,1
train_00321,training_writers,compact_trace,0.52873614,0.32000000,0.60521681,36,63,0,67,53,84,100,100,83,74,66,47,53,21,51,0,1
train_00322,training_writers,compact_trace,0.52752863,0.32000000,0.60660215,10,100,24,93,0,61,0,37,69,35,100,57,80,34,70,0,4
train_00323,training_writers,compact_trace,0.53270967,0.32000000,0.60070244,0,88,41,100,73,80,64,40,49,0,40,13,49,42,100,46,7
train_00324,training_writers,compact_trace,0.53651492,0.32000000,0.59644194,0,89,41,100,89,93,100,62,84,31,64,0,27,17,54,34,7
train_00325,training_writers,long_sweep,0.35616129,0.47000000,1.31962686,55,76,22,68,66,29,39,0,52,32,100,68,69,100,0,86,8
train_00326,training_writers,compact_trace,0.51791767,0.32000000,0.61785881,0,52,37,73,76,94,100,100,75,75,53,49,35,22,28,0,1
train_00327,training_writers,long_sweep,0.33903763,0.47000000,1.38627680,45,92,19,94,42,68,58,100,89,69,100,24,55,0,0,3,9
train_00328,training_writers,long_sweep,0.35765207,0.47000000,1.31412631,27,100,2,56,12,8,62,0,100,33,94,79,46,94,0,72,0
train_00329,training_writers,long_sweep,0.35206797,0.47000000,1.33496948,100,100,66,100,25,69,0,35,14,0,77,0,72,34,10,51,6
train_00330,training_writers,long_sweep,0.35308515,0.47000000,1.33112366,38,76,58,100,21,65,0,27,44,0,100,22,45,36,22,8,6
train_00331,training_writers,long_sweep,0.36763249,0.50000000,1.36005389,24,66,100,89,30,66,88,32,34,0,0,34,61,72,77,100,8
train_00332,training_writers,compact_trace,0.51288833,0.32000000,0.62391749,37,100,57,91,47,50,22,20,0,17,33,17,66,4,100,0,2
train_00333,training_writers,compact_trace,0.54472642,0.32000000,0.58745085,5,85,50,100,79,77,54,50,85,44,100,22,56,2,0,0,3
train_00334,training_writers,long_sweep,0.36615425,0.47000000,1.28361203,93,100,5,96,42,65,85,32,58,0,0,14,36,47,100,74,8
train_00335,training_writers,compact_trace,0.52343685,0.32000000,0.61134404,0,89,28,100,64,85,43,61,9,44,23,21,62,11,100,0,2
train_00336,training_writers,long_sweep,0.36592969,0.47000000,1.28439974,43,99,8,68,73,74,62,25,0,0,7,49,20,96,100,100,5
train_00337,training_writers,long_sweep,0.34134686,0.47000000,1.37689857,22,83,62,100,92,78,51,53,55,37,100,17,55,0,0,7,3
train_00338,training_writers,long_sweep,0.35742178,0.47000000,1.31497301,100,100,44,91,7,60,0,24,46,0,99,24,41,30,19,0,6
train_00339,training_writers,compact_trace,0.53951143,0.32000000,0.59312923,0,83,37,100,81,90,65,61,100,45,97,15,54,0,14,7,3
train_00340,training_writers,compact_trace,0.54506835,0.32000000,0.58708233,0,76,24,100,65,97,61,63,40,31,6,5,51,2,100,0,2
train_00341,training_writers,compact_trace,0.51645169,0.32000000,0.61961266,0,95,35,100,59,78,61,52,46,27,22,5,56,0,100,1,2
train_00342,training_writers,long_sweep,0.34447747,0.47000000,1.36438531,100,100,57,78,25,53,12,26,30,0,88,7,65,28,0,21,6
train_00343,training_writers,compact_trace,0.51300060,0.32000000,0.62378095,5,79,19,100,25,66,14,32,0,3,34,0,66,5,100,7,2
train_00344,training_writers,compact_trace,0.54250711,0.32000000,0.58985402,50,86,17,60,0,27,21,0,70,9,100,37,91,70,63,100,0
train_00345,training_writers,long_sweep,0.36089111,0.47000000,1.30233189,86,79,47,100,18,62,65,27,66,0,0,3,46,39,100,71,8
train_00346,training_writers,long_sweep,0.35968661,0.47000000,1.30669306,38,96,49,68,74,100,24,87,91,80,100,30,54,0,0,32,9
train_00347,training_writers,long_sweep,0.34089527,0.47000000,1.37872256,0,100,65,99,70,66,51,33,32,0,15,12,29,39,100,44,7
train_00348,training_writers,long_sweep,0.34399948,0.50000000,1.45349058,0,69,10,54,67,37,47,0,14,13,17,54,34,92,100,100,5
train_00349,training_writers,long_sweep,0.34757449,0.47000000,1.35222814,73,100,49,62,0,38,56,43,100,57,88,78,65,39,49,0,4
train_00350,training_writers,compact_trace,0.53827721,0.32000000,0.59448922,40,84,61,100,87,83,53,60,96,47,100,23,55,5,0,0,3
train_00351,training_writers,compact_trace,0.50710882,0.32000000,0.63102826,0,75,45,85,100,100,84,80,71,59,58,37,55,15,63,0,1
train_00352,training_writers,compact_trace,0.53691771,0.32000000,0.59599449,44,60,0,77,47,99,100,100,84,75,75,50,75,24,100,0,1
train_00353,training_writers,compact_trace,0.53586324,0.32000000,0.59716729,100,100,75,83,43,57,20,28,31,0,77,6,48,24,0,24,6
train_00354,training_writers,long_sweep,0.34864215,0.47000000,1.34808716,100,99,56,100,31,65,87,73,98,90,94,48,61,13,0,0,9
train_00355,training_writers,long_sweep,0.34594659,0.47000000,1.35859122,0,56,5,14,47,0,86,25,100,66,76,100,34,80,6,45,0
train_00356,training_writers,long_sweep,0.33821629,0.47000000,1.38964332,19,88,62,100,100,81,83,48,47,23,0,6,18,0,72,1,2
train_00357,training_writers,rising_tail,0.26752190,0.43000000,1.60734504,11,50,0,16,38,0,79,8,100,46,76,84,37,100,0,84,0
train_00358,training_writers,long_sweep,0.34599152,0.47000000,1.35841481,32,76,70,100,100,72,66,38,7,19,0,33,59,18,91,0,2
train_00359,training_writers,long_sweep,0.34602992,0.47000000,1.35826406,86,78,48,100,14,72,19,35,2,0,0,29,49,59,100,88,8
train_00360,training_writers,long_sweep,0.36336169,0.47000000,1.29347702,24,87,0,62,7,0,61,0,100,44,80,100,29,93,7,36,0
train_00361,training_writers,compact_trace,0.53818684,0.32000000,0.59458905,13,71,40,100,65,69,41,34,0,12,2,8,51,6,100,0,2
train_00362,training_writers,long_sweep,0.34415246,0.47000000,1.36567380,100,100,51,85,18,58,0,28,17,0,78,1,68,20,8,12,6
train_00363,training_writers,long_sweep,0.34711064,0.47000000,1.35403512,80,100,32,81,7,52,0,21,40,0,100,9,88,30,28,22,6
train_00364,training_writers,compact_trace,0.50810033,0.32000000,0.62979688,0,58,4,67,42,83,79,100,100,98,81,66,65,34,66,0,1
