post_id,published_year,published_month,published_weekday,published_hour,logged_content_route,behavior_propensity,target_policy_weight,priority_stratum,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,response_route
FB00450,2016,12,3,2,product_photo,0.607618,0.550000,regular,296,2,0,293,3,0,0,0,0,emotion_nurture
FB00452,2016,12,2,23,product_photo,0.607618,0.550000,regular,113,2,0,109,4,0,0,0,0,emotion_nurture
FB00453,2016,12,2,22,live_video,0.330926,1.269166,policy_shift,133,19,2,115,13,4,1,0,0,emotion_nurture
FB00457,2016,12,2,5,product_photo,0.607618,0.550000,regular,163,1,0,160,3,0,0,0,0,emotion_nurture
FB00459,2016,12,2,4,live_video,0.330926,1.269166,policy_shift,249,147,8,193,50,2,4,0,0,emotion_nurture
FB00460,2016,12,2,3,product_photo,0.607618,0.550000,regular,129,2,0,123,5,1,0,0,0,emotion_nurture
FB00461,2016,12,2,0,product_photo,0.607618,0.550000,regular,245,7,0,234,6,4,0,1,0,emotion_nurture
FB00462,2016,12,2,0,product_photo,0.607618,0.550000,regular,272,9,0,264,6,2,0,0,0,emotion_nurture
FB00464,2016,12,1,8,product_photo,0.607618,0.550000,regular,135,9,1,131,3,1,0,0,0,emotion_nurture
FB00465,2016,12,1,8,product_photo,0.607618,0.550000,regular,333,44,0,325,6,2,0,0,0,emotion_nurture
FB00466,2016,12,1,3,product_photo,0.607618,0.550000,regular,96,3,0,94,2,0,0,0,0,emotion_nurture
FB00467,2016,12,1,3,product_photo,0.607618,0.550000,regular,210,7,0,203,7,0,0,0,0,emotion_nurture
FB00468,2016,12,1,1,live_video,0.330926,1.269166,policy_shift,154,72,6,124,24,3,2,1,0,emotion_nurture
FB00470,2016,12,0,20,product_photo,0.607618,0.550000,regular,152,2,0,151,1,0,0,0,0,emotion_nurture
FB00471,2016,12,0,8,product_photo,0.607618,0.550000,regular,222,3,0,216,6,0,0,0,0,emotion_nurture
FB00472,2016,12,0,7,product_photo,0.607618,0.550000,regular,227,1,0,223,2,2,0,0,0,emotion_nurture
FB00473,2016,12,6,21,product_photo,0.607618,0.550000,regular,542,21,1,521,11,9,1,0,0,emotion_nurture
FB00477,2016,12,3,0,live_video,0.330926,1.269166,policy_shift,65,4,1,65,0,0,0,0,0,conversation_service
FB00478,2016,12,0,10,product_photo,0.607618,0.550000,regular,190,11,1,182,5,3,0,0,0,emotion_nurture
FB00481,2016,12,4,21,live_video,0.330926,1.269166,policy_shift,452,19013,161,353,92,2,3,2,0,conversation_service
FB00482,2016,12,4,10,text_status,0.052110,3.000000,low_support,123,23,0,114,0,0,3,6,0,emotion_nurture
FB00484,2016,12,3,23,product_photo,0.607618,0.550000,regular,278,8,0,267,9,2,0,0,0,emotion_nurture
FB00488,2016,12,3,3,product_photo,0.607618,0.550000,regular,180,4,0,166,12,2,0,0,0,emotion_nurture
FB00489,2016,12,3,2,product_photo,0.607618,0.550000,regular,236,8,0,228,8,0,0,0,0,emotion_nurture
FB00491,2016,12,2,5,live_video,0.330926,1.269166,policy_shift,48,6,0,47,1,0,0,0,0,conversation_service
FB00493,2016,12,0,0,text_status,0.052110,3.000000,low_support,225,12,29,222,2,1,0,0,0,share_amplify
FB00494,2016,12,6,9,product_photo,0.607618,0.550000,regular,133,4,2,128,5,0,0,0,0,emotion_nurture
FB00496,2016,12,4,1,product_photo,0.607618,0.550000,regular,304,13,0,294,9,1,0,0,0,emotion_nurture
FB00497,2016,12,4,1,product_photo,0.607618,0.550000,regular,150,5,0,148,1,1,0,0,0,emotion_nurture
FB00498,2016,12,3,12,product_photo,0.607618,0.550000,regular,387,8,0,375,9,3,0,0,0,emotion_nurture
FB00501,2016,11,5,4,product_photo,0.607618,0.550000,regular,477,12,0,468,6,3,0,0,0,emotion_nurture
FB00503,2016,11,6,7,product_photo,0.607618,0.550000,regular,130,13,2,124,3,2,1,0,0,emotion_nurture
FB00504,2016,11,3,20,product_photo,0.607618,0.550000,regular,307,0,0,294,12,0,1,0,0,emotion_nurture
FB00508,2016,11,5,1,product_photo,0.607618,0.550000,regular,209,9,0,206,2,0,1,0,0,emotion_nurture
FB00513,2016,10,3,20,live_video,0.330926,1.269166,policy_shift,86,0,0,76,4,0,0,6,0,emotion_nurture
FB00515,2016,10,2,10,live_video,0.330926,1.269166,policy_shift,221,1,0,211,0,8,0,2,0,emotion_nurture
FB00516,2016,10,2,0,product_photo,0.607618,0.550000,regular,52,0,0,52,0,0,0,0,0,share_amplify
FB00517,2016,10,1,23,live_video,0.330926,1.269166,policy_shift,38,7,1,38,0,0,0,0,0,conversation_service
FB00518,2016,10,1,23,product_photo,0.607618,0.550000,regular,2,0,37,2,0,0,0,0,0,share_amplify
FB00519,2016,10,1,11,product_photo,0.607618,0.550000,regular,347,0,1,335,12,0,0,0,0,emotion_nurture
FB00521,2016,10,1,4,product_photo,0.607618,0.550000,regular,210,0,6,202,4,0,0,4,0,emotion_nurture
FB00522,2016,10,1,2,product_photo,0.607618,0.550000,regular,178,0,0,171,7,0,0,0,0,emotion_nurture
FB00523,2016,10,1,1,product_photo,0.607618,0.550000,regular,149,0,1,143,5,1,0,0,0,emotion_nurture
FB00524,2016,10,6,20,product_photo,0.607618,0.550000,regular,77,0,1,73,0,0,0,4,0,emotion_nurture
FB00525,2016,10,6,20,link_teaser,0.009346,3.000000,low_support,169,0,57,166,2,0,1,0,0,share_amplify
FB00526,2016,10,6,9,link_teaser,0.009346,3.000000,low_support,237,0,0,229,2,6,0,0,0,emotion_nurture
FB00527,2016,10,6,9,product_photo,0.607618,0.550000,regular,86,0,3,85,1,0,0,0,0,share_amplify
FB00529,2016,10,6,9,product_photo,0.607618,0.550000,regular,234,0,0,224,6,0,0,4,0,emotion_nurture
FB00531,2016,10,5,4,product_photo,0.607618,0.550000,regular,319,5,0,308,5,0,0,6,0,emotion_nurture
FB00532,2016,10,5,2,live_video,0.330926,1.269166,policy_shift,171,0,0,162,3,0,0,6,0,emotion_nurture
FB00537,2016,10,3,8,product_photo,0.607618,0.550000,regular,264,2,0,261,3,0,0,0,0,emotion_nurture
FB00538,2016,10,3,5,product_photo,0.607618,0.550000,regular,218,2,5,214,0,0,0,4,0,emotion_nurture
FB00539,2016,10,3,2,product_photo,0.607618,0.550000,regular,52,0,4,52,0,0,0,0,0,share_amplify
FB00541,2016,10,3,0,product_photo,0.607618,0.550000,regular,67,0,1,66,1,0,0,0,0,emotion_nurture
FB00542,2016,10,2,22,product_photo,0.607618,0.550000,regular,266,9,1,237,1,0,0,28,0,emotion_nurture
FB00544,2016,10,2,12,live_video,0.330926,1.269166,policy_shift,70,0,0,66,0,0,0,4,0,emotion_nurture
FB00547,2016,10,2,0,product_photo,0.607618,0.550000,regular,305,1,0,284,8,0,0,13,0,emotion_nurture
FB00549,2016,10,1,23,product_photo,0.607618,0.550000,regular,28,0,0,27,1,0,0,0,0,routine_watch
FB00550,2016,10,1,22,product_photo,0.607618,0.550000,regular,37,0,0,35,2,0,0,0,0,emotion_nurture
FB00552,2016,10,1,8,product_photo,0.607618,0.550000,regular,164,2,13,150,8,0,1,5,0,emotion_nurture
FB00556,2016,10,0,20,product_photo,0.607618,0.550000,regular,73,1,17,66,4,0,0,3,0,share_amplify
FB00562,2016,10,6,19,product_photo,0.607618,0.550000,regular,64,0,1,64,0,0,0,0,0,share_amplify
FB00566,2016,10,5,21,product_photo,0.607618,0.550000,regular,4,0,41,4,0,0,0,0,0,share_amplify
FB00567,2016,10,5,12,product_photo,0.607618,0.550000,regular,48,0,1,43,1,0,0,4,0,emotion_nurture
FB00568,2016,10,5,10,text_status,0.052110,3.000000,low_support,77,1,38,76,1,0,0,0,0,share_amplify
FB00569,2016,10,4,21,product_photo,0.607618,0.550000,regular,199,0,5,179,1,0,0,19,0,emotion_nurture
FB00571,2016,10,4,10,product_photo,0.607618,0.550000,regular,30,0,0,30,0,0,0,0,0,routine_watch
FB00572,2016,10,4,4,product_photo,0.607618,0.550000,regular,190,1,0,168,5,0,0,17,0,emotion_nurture
FB00573,2016,10,4,1,product_photo,0.607618,0.550000,regular,96,0,5,90,0,0,0,6,0,emotion_nurture
FB00575,2016,10,3,19,product_photo,0.607618,0.550000,regular,102,0,1,87,2,0,0,13,0,emotion_nurture
FB00578,2016,10,3,7,product_photo,0.607618,0.550000,regular,95,1,2,73,1,0,0,21,0,emotion_nurture
FB00579,2016,10,1,9,product_photo,0.607618,0.550000,regular,132,10,1,124,5,1,0,2,0,emotion_nurture
FB00581,2016,10,0,23,product_photo,0.607618,0.550000,regular,187,6,0,182,5,0,0,0,0,emotion_nurture
FB00582,2016,10,0,5,product_photo,0.607618,0.550000,regular,124,2,0,119,3,2,0,0,0,emotion_nurture
FB00583,2016,10,6,6,live_video,0.330926,1.269166,policy_shift,296,80,5,242,44,5,3,1,1,emotion_nurture
FB00584,2016,10,6,0,live_video,0.330926,1.269166,policy_shift,268,46,0,231,32,3,1,0,1,emotion_nurture
FB00586,2016,10,3,6,product_photo,0.607618,0.550000,regular,148,26,0,144,4,0,0,0,0,conversation_service
FB00589,2016,9,4,5,live_video,0.330926,1.269166,policy_shift,111,4,0,105,6,0,0,0,0,emotion_nurture
FB00590,2016,9,4,1,live_video,0.330926,1.269166,policy_shift,169,34,1,148,17,4,0,0,0,emotion_nurture
FB00592,2016,9,2,2,live_video,0.330926,1.269166,policy_shift,139,27,0,125,12,2,0,0,0,emotion_nurture
FB00594,2016,9,0,1,live_video,0.330926,1.269166,policy_shift,109,5,1,104,5,0,0,0,0,emotion_nurture
FB00596,2016,9,5,2,link_teaser,0.009346,3.000000,low_support,46,3,1,44,2,0,0,0,0,emotion_nurture
FB00597,2016,9,4,5,live_video,0.330926,1.269166,policy_shift,93,14,4,89,4,0,0,0,0,emotion_nurture
FB00598,2016,9,3,3,product_photo,0.607618,0.550000,regular,164,17,1,156,7,1,0,0,0,emotion_nurture
FB00601,2016,9,0,22,product_photo,0.607618,0.550000,regular,173,1,58,172,0,0,0,1,0,share_amplify
FB00602,2016,9,0,5,product_photo,0.607618,0.550000,regular,168,1,1,160,6,2,0,0,0,emotion_nurture
FB00604,2016,9,6,8,product_photo,0.607618,0.550000,regular,198,4,6,193,4,0,1,0,0,emotion_nurture
FB00606,2016,9,4,23,live_video,0.330926,1.269166,policy_shift,43,4,12,41,1,1,0,0,0,share_amplify
FB00607,2016,9,2,4,product_photo,0.607618,0.550000,regular,105,3,3,101,3,1,0,0,0,emotion_nurture
FB00608,2016,9,1,7,product_photo,0.607618,0.550000,regular,272,5,4,265,4,3,0,0,0,emotion_nurture
FB00611,2016,9,6,21,live_video,0.330926,1.269166,policy_shift,188,26,3,166,19,1,2,0,0,emotion_nurture
FB00615,2016,9,3,2,product_photo,0.607618,0.550000,regular,122,18,20,120,1,1,0,0,0,share_amplify
FB00616,2016,8,2,22,product_photo,0.607618,0.550000,regular,105,4,1,102,2,1,0,0,0,emotion_nurture
FB00620,2016,8,6,0,product_photo,0.607618,0.550000,regular,109,3,0,105,2,2,0,0,0,emotion_nurture
FB00623,2016,8,4,3,product_photo,0.607618,0.550000,regular,101,1,0,100,1,0,0,0,0,emotion_nurture
FB00624,2016,8,3,7,live_video,0.330926,1.269166,policy_shift,105,8,2,97,7,0,1,0,0,emotion_nurture
FB00625,2016,8,3,5,live_video,0.330926,1.269166,policy_shift,89,4,1,84,5,0,0,0,0,emotion_nurture
FB00626,2016,8,3,4,product_photo,0.607618,0.550000,regular,101,1,2,98,2,1,0,0,0,emotion_nurture
FB00629,2016,8,1,9,product_photo,0.607618,0.550000,regular,126,6,2,120,5,1,0,0,0,emotion_nurture
FB00630,2016,8,6,22,product_photo,0.607618,0.550000,regular,441,31,2,423,13,2,3,0,0,emotion_nurture
FB00631,2016,8,6,7,live_video,0.330926,1.269166,policy_shift,302,186,3,244,50,2,4,1,1,emotion_nurture
FB00632,2016,8,6,0,live_video,0.330926,1.269166,policy_shift,185,40,2,171,12,2,0,0,0,emotion_nurture
FB00634,2016,8,1,8,product_photo,0.607618,0.550000,regular,177,7,1,173,2,2,0,0,0,emotion_nurture
FB00636,2016,8,4,8,product_photo,0.607618,0.550000,regular,326,2,1,319,7,0,0,0,0,emotion_nurture
FB00637,2016,8,4,2,product_photo,0.607618,0.550000,regular,265,6,0,259,6,0,0,0,0,emotion_nurture
FB00638,2016,8,2,23,product_photo,0.607618,0.550000,regular,199,8,1,193,4,1,1,0,0,emotion_nurture
FB00639,2016,8,2,6,live_video,0.330926,1.269166,policy_shift,226,93,3,203,20,3,0,0,0,emotion_nurture
FB00642,2016,8,5,21,product_photo,0.607618,0.550000,regular,185,1,0,180,3,2,0,0,0,emotion_nurture
FB00643,2016,8,5,9,live_video,0.330926,1.269166,policy_shift,54,0,0,53,1,0,0,0,0,emotion_nurture
FB00644,2016,8,5,2,product_photo,0.607618,0.550000,regular,167,4,0,164,3,0,0,0,0,emotion_nurture
FB00645,2016,8,4,9,product_photo,0.607618,0.550000,regular,53,3,0,51,2,0,0,0,0,emotion_nurture
FB00648,2016,8,1,2,live_video,0.330926,1.269166,policy_shift,198,30,3,152,42,0,3,0,1,emotion_nurture
FB00650,2016,8,0,3,text_status,0.052110,3.000000,low_support,49,1,0,48,1,0,0,0,0,emotion_nurture
FB00651,2016,8,0,2,product_photo,0.607618,0.550000,regular,126,4,1,122,3,1,0,0,0,emotion_nurture
FB00653,2016,8,0,0,live_video,0.330926,1.269166,policy_shift,180,120,0,145,33,0,2,0,0,emotion_nurture
FB00654,2016,7,6,23,live_video,0.330926,1.269166,policy_shift,85,0,0,79,5,1,0,0,0,emotion_nurture
FB00660,2016,7,3,0,product_photo,0.607618,0.550000,regular,213,1,0,208,5,0,0,0,0,emotion_nurture
FB00662,2016,7,5,9,product_photo,0.607618,0.550000,regular,182,10,0,179,3,0,0,0,0,emotion_nurture
FB00664,2016,7,4,2,product_photo,0.607618,0.550000,regular,166,0,0,162,3,1,0,0,0,emotion_nurture
FB00666,2016,7,2,12,product_photo,0.607618,0.550000,regular,170,3,17,169,1,0,0,0,0,share_amplify
FB00667,2016,7,0,10,product_photo,0.607618,0.550000,regular,196,5,0,192,3,1,0,0,0,emotion_nurture
FB00668,2016,7,5,6,product_photo,0.607618,0.550000,regular,103,0,0,101,2,0,0,0,0,emotion_nurture
FB00672,2016,7,4,21,text_status,0.052110,3.000000,low_support,63,0,3,62,1,0,0,0,0,share_amplify
FB00673,2016,7,4,1,live_video,0.330926,1.269166,policy_shift,150,14,0,141,9,0,0,0,0,emotion_nurture
FB00674,2016,7,3,8,text_status,0.052110,3.000000,low_support,154,8,0,153,1,0,0,0,0,conversation_service
FB00675,2016,7,3,3,product_photo,0.607618,0.550000,regular,114,21,0,111,3,0,0,0,0,conversation_service
FB00678,2016,7,0,8,product_photo,0.607618,0.550000,regular,177,15,0,174,3,0,0,0,0,conversation_service
FB00680,2016,7,6,6,product_photo,0.607618,0.550000,regular,336,154,111,328,4,3,1,0,0,share_amplify
FB00681,2016,7,4,10,product_photo,0.607618,0.550000,regular,54,2,4,54,0,0,0,0,0,share_amplify
FB00682,2016,7,4,10,text_status,0.052110,3.000000,low_support,74,1,0,74,0,0,0,0,0,share_amplify
FB00683,2016,7,4,10,product_photo,0.607618,0.550000,regular,79,2,0,78,0,1,0,0,0,emotion_nurture
FB00686,2016,7,6,7,product_photo,0.607618,0.550000,regular,73,12,0,72,1,0,0,0,0,conversation_service
FB00687,2016,7,6,4,product_photo,0.607618,0.550000,regular,103,15,0,101,2,0,0,0,0,conversation_service
FB00688,2016,7,5,23,product_photo,0.607618,0.550000,regular,90,2,0,90,0,0,0,0,0,conversation_service
FB00692,2016,6,1,9,product_photo,0.607618,0.550000,regular,309,10,0,300,2,0,7,0,0,emotion_nurture
FB00694,2016,6,0,7,product_photo,0.607618,0.550000,regular,126,0,1,125,1,0,0,0,0,emotion_nurture
FB00695,2016,6,5,9,product_photo,0.607618,0.550000,regular,928,53,0,906,16,5,0,1,0,emotion_nurture
FB00696,2016,6,5,1,live_video,0.330926,1.269166,policy_shift,391,136,0,343,43,4,1,0,0,emotion_nurture
FB00707,2016,6,6,2,product_photo,0.607618,0.550000,regular,185,5,0,181,4,0,0,0,0,emotion_nurture
FB00710,2016,5,0,11,product_photo,0.607618,0.550000,regular,139,18,0,139,0,0,0,0,0,conversation_service
FB00711,2016,5,6,8,product_photo,0.607618,0.550000,regular,367,11,3,346,0,21,0,0,0,emotion_nurture
FB00712,2016,5,4,22,product_photo,0.607618,0.550000,regular,177,1,0,177,0,0,0,0,0,share_amplify
FB00713,2016,5,4,7,product_photo,0.607618,0.550000,regular,378,5,0,377,1,0,0,0,0,conversation_service
FB00719,2016,5,1,21,product_photo,0.607618,0.550000,regular,72,3,27,72,0,0,0,0,0,share_amplify
FB00723,2016,5,3,7,product_photo,0.607618,0.550000,regular,116,24,0,116,0,0,0,0,0,conversation_service
FB00727,2016,5,2,2,product_photo,0.607618,0.550000,regular,1542,18,1260,1520,12,6,0,4,0,share_amplify
FB00729,2016,5,1,23,product_photo,0.607618,0.550000,regular,69,15,2,68,1,0,0,0,0,conversation_service
FB00731,2016,5,0,8,product_photo,0.607618,0.550000,regular,235,1,0,232,3,0,0,0,0,emotion_nurture
FB00733,2016,5,6,6,product_photo,0.607618,0.550000,regular,111,19,2,110,1,0,0,0,0,conversation_service
FB00735,2016,5,5,10,product_photo,0.607618,0.550000,regular,20,11,0,20,0,0,0,0,0,conversation_service
FB00736,2016,5,5,2,product_photo,0.607618,0.550000,regular,74,15,0,74,0,0,0,0,0,conversation_service
FB00737,2016,5,4,22,product_photo,0.607618,0.550000,regular,63,18,2,61,2,0,0,0,0,conversation_service
FB00738,2016,5,4,22,text_status,0.052110,3.000000,low_support,83,24,3,83,0,0,0,0,0,conversation_service
FB00740,2016,5,4,1,product_photo,0.607618,0.550000,regular,141,24,2,140,0,1,0,0,0,conversation_service
FB00742,2016,5,3,4,product_photo,0.607618,0.550000,regular,124,21,1,119,2,3,0,0,0,emotion_nurture
FB00751,2016,4,0,2,product_photo,0.607618,0.550000,regular,79,18,0,78,1,0,0,0,0,conversation_service
FB00753,2016,4,5,5,product_photo,0.607618,0.550000,regular,534,0,0,526,5,2,0,0,1,emotion_nurture
FB00754,2016,4,5,4,live_video,0.330926,1.269166,policy_shift,237,33,0,230,6,1,0,0,0,emotion_nurture
FB00759,2016,4,3,5,product_photo,0.607618,0.550000,regular,68,16,3,68,0,0,0,0,0,conversation_service
FB00760,2016,4,3,4,product_photo,0.607618,0.550000,regular,193,3,0,189,0,3,1,0,0,emotion_nurture
FB00761,2016,4,2,23,live_video,0.330926,1.269166,policy_shift,75,3,0,74,0,1,0,0,0,emotion_nurture
FB00762,2016,4,2,21,product_photo,0.607618,0.550000,regular,131,0,0,131,0,0,0,0,0,share_amplify
FB00763,2016,4,2,5,live_video,0.330926,1.269166,policy_shift,74,10,0,74,0,0,0,0,0,conversation_service
FB00764,2016,4,2,5,product_photo,0.607618,0.550000,regular,67,11,0,67,0,0,0,0,0,conversation_service
FB00766,2016,4,2,2,product_photo,0.607618,0.550000,regular,217,1,0,215,2,0,0,0,0,emotion_nurture
FB00768,2016,4,1,21,product_photo,0.607618,0.550000,regular,99,14,1,99,0,0,0,0,0,conversation_service
FB00769,2016,4,1,7,product_photo,0.607618,0.550000,regular,138,1,0,136,1,1,0,0,0,emotion_nurture
FB00770,2016,4,1,7,product_photo,0.607618,0.550000,regular,134,0,1,133,0,1,0,0,0,emotion_nurture
FB00771,2016,4,1,6,product_photo,0.607618,0.550000,regular,267,9,0,263,0,3,1,0,0,emotion_nurture
FB00772,2016,4,1,2,live_video,0.330926,1.269166,policy_shift,87,17,0,81,6,0,0,0,0,emotion_nurture
FB00773,2016,4,1,1,product_photo,0.607618,0.550000,regular,409,6,0,404,4,1,0,0,0,emotion_nurture
FB00775,2016,4,0,23,product_photo,0.607618,0.550000,regular,210,2,0,209,1,0,0,0,0,emotion_nurture
FB00785,2016,4,4,21,product_photo,0.607618,0.550000,regular,775,18,0,762,5,8,0,0,0,emotion_nurture
FB00786,2016,4,4,21,product_photo,0.607618,0.550000,regular,368,2,0,364,1,3,0,0,0,emotion_nurture
FB00787,2016,4,4,19,live_video,0.330926,1.269166,policy_shift,105,12,0,103,1,1,0,0,0,conversation_service
FB00788,2016,4,4,6,product_photo,0.607618,0.550000,regular,218,2,0,217,1,0,0,0,0,emotion_nurture
FB00790,2016,4,4,1,product_photo,0.607618,0.550000,regular,326,10,0,325,1,0,0,0,0,conversation_service
FB00792,2016,4,3,22,live_video,0.330926,1.269166,policy_shift,125,5,0,122,3,0,0,0,0,emotion_nurture
FB00794,2016,4,2,8,product_photo,0.607618,0.550000,regular,70,21,1,70,0,0,0,0,0,conversation_service
FB00795,2016,4,1,22,product_photo,0.607618,0.550000,regular,58,0,0,58,0,0,0,0,0,share_amplify
FB00797,2016,4,1,8,product_photo,0.607618,0.550000,regular,66,14,1,65,1,0,0,0,0,conversation_service
FB00799,2016,4,1,3,live_video,0.330926,1.269166,policy_shift,39,5,1,39,0,0,0,0,0,conversation_service
FB00800,2016,4,1,3,product_photo,0.607618,0.550000,regular,167,0,0,165,1,1,0,0,0,emotion_nurture
FB00804,2016,4,6,23,product_photo,0.607618,0.550000,regular,199,3,0,197,0,2,0,0,0,emotion_nurture
FB00806,2016,4,6,3,live_video,0.330926,1.269166,policy_shift,171,78,3,167,4,0,0,0,0,conversation_service
FB00807,2016,4,6,3,text_status,0.052110,3.000000,low_support,55,4,0,54,1,0,0,0,0,emotion_nurture
FB00808,2016,4,6,2,live_video,0.330926,1.269166,policy_shift,136,44,1,131,3,1,1,0,0,conversation_service
FB00809,2016,4,5,7,product_photo,0.607618,0.550000,regular,51,8,0,51,0,0,0,0,0,conversation_service
FB00810,2016,4,5,6,live_video,0.330926,1.269166,policy_shift,103,25,0,103,0,0,0,0,0,conversation_service
FB00811,2016,4,5,5,product_photo,0.607618,0.550000,regular,619,15,0,615,4,0,0,0,0,emotion_nurture
FB00812,2016,4,5,4,product_photo,0.607618,0.550000,regular,231,30,5,227,1,3,0,0,0,conversation_service
FB00813,2016,4,5,4,product_photo,0.607618,0.550000,regular,86,14,1,85,1,0,0,0,0,conversation_service
FB00815,2016,4,5,3,live_video,0.330926,1.269166,policy_shift,165,89,1,162,2,1,0,0,0,conversation_service
FB00817,2016,4,4,4,product_photo,0.607618,0.550000,regular,180,15,1,178,1,1,0,0,0,conversation_service
FB00818,2016,4,3,9,live_video,0.330926,1.269166,policy_shift,214,152,0,210,4,0,0,0,0,conversation_service
FB00819,2016,4,3,3,live_video,0.330926,1.269166,policy_shift,157,124,1,157,0,0,0,0,0,conversation_service
FB00820,2016,4,3,2,link_teaser,0.009346,3.000000,low_support,44,1,0,44,0,0,0,0,0,share_amplify
FB00821,2016,4,3,0,product_photo,0.607618,0.550000,regular,208,6,0,208,0,0,0,0,0,conversation_service
FB00823,2016,4,1,22,live_video,0.330926,1.269166,policy_shift,177,134,0,176,1,0,0,0,0,conversation_service
FB00824,2016,4,1,6,product_photo,0.607618,0.550000,regular,250,11,0,246,4,0,0,0,0,emotion_nurture
FB00825,2016,4,0,23,live_video,0.330926,1.269166,policy_shift,97,29,0,97,0,0,0,0,0,conversation_service
FB00826,2016,4,0,23,live_video,0.330926,1.269166,policy_shift,112,45,0,109,3,0,0,0,0,conversation_service
FB00829,2016,4,6,23,product_photo,0.607618,0.550000,regular,360,10,0,356,4,0,0,0,0,emotion_nurture
FB00830,2016,4,6,7,product_photo,0.607618,0.550000,regular,280,9,0,279,0,1,0,0,0,conversation_service
FB00831,2016,4,6,2,live_video,0.330926,1.269166,policy_shift,111,45,0,110,1,0,0,0,0,conversation_service
FB00832,2016,4,5,9,live_video,0.330926,1.269166,policy_shift,188,242,6,187,1,0,0,0,0,conversation_service
FB00833,2016,4,5,3,live_video,0.330926,1.269166,policy_shift,121,43,0,121,0,0,0,0,0,conversation_service
FB00834,2016,4,5,2,link_teaser,0.009346,3.000000,low_support,43,4,1,43,0,0,0,0,0,conversation_service
FB00835,2016,4,4,7,product_photo,0.607618,0.550000,regular,111,15,0,108,2,1,0,0,0,conversation_service
FB00836,2016,4,4,6,live_video,0.330926,1.269166,policy_shift,111,4,0,110,1,0,0,0,0,emotion_nurture
FB00837,2016,4,4,6,live_video,0.330926,1.269166,policy_shift,119,31,2,119,0,0,0,0,0,conversation_service
FB00841,2016,3,2,9,live_video,0.330926,1.269166,policy_shift,227,173,1,223,2,1,1,0,0,conversation_service
FB00843,2016,3,1,8,live_video,0.330926,1.269166,policy_shift,105,10,0,105,0,0,0,0,0,conversation_service
