case_id,policy_id,cluster,event_id,state_id,next_state,reward,cost,target_prob,behavior_prob,noise_a,source_id
public-014,P1,2,event::13:0:2:0:1,S13_00,S13_02,0.66622685619614386,0.2137032694480058,0.79920615222114433,0.81852854839986644,496.91688738,noise::9343638787
public-004,P1,4,event::03:0:4:3:0,S03_03,S03_06,0.68996752957505325,0.25804928735242039,0.12680580952235493,0.51591654122916941,-284.458320625,noise::0451410156
public-006,P4,2,event::05:3:2:4:7,S05_04,S05_00,0.061749026990429418,0.27430327155423662,0.22471189379935055,0.29222341072491137,533.081302808,noise::4860330126
public-011,P4,4,event::10:3:4:4:7,S10_04,S10_00,1.290816122984364,0.2795618103666197,0.72843157997505692,0.32501714193533521,-749.491164368,noise::5546409388
public-002,P3,4,event::01:2:4:5:8,S01_05,S01_03,0.69947257582149647,0.30227813514512708,0.058730760893420171,0.58507085580567919,-938.773276916,noise::0396552055
public-003,P3,4,event::02:2:4:0:2,S02_00,S02_01,0.84170673566952836,0.22036565051555276,0.48635677274966943,0.080318504296795018,101.851271644,noise::7287870501
public-003,P1,1,event::02:0:1:1:0,S02_01,S02_03,0.5644021732969976,0.22692342693493087,0.7696035262613764,0.59393097502379577,36.3865595124,noise::5289918988
public-004,P1,1,event::03:0:1:1:3,S03_01,S03_05,0.73283192384641627,0.22331109328043183,0.59647407005366426,0.3689983154820326,782.606453455,noise::6513045241
public-001,P1,5,event::00:0:5:4:5,S00_04,S00_05,0.70961389790225859,0.290728479425933,0.26847618871291823,0.19036606363045638,-600.09650514,noise::4670771401
public-012,P3,4,event::11:2:4:3:3,S11_03,S11_04,0.94610506331681155,0.24701941981741668,0.72955587701165248,0.15141512480525418,769.204882062,noise::9554873682
public-009,P1,5,event::08:0:5:4:8,S08_04,S08_05,0.66214103476759978,0.28601454475094495,0.17439705018787055,0.60514878222453838,991.476566781,noise::7577061429
public-013,P1,5,event::12:0:5:3:4,S12_03,S12_01,0.62287884468325372,0.27272215505225761,0.82957293011530719,0.051674692167976738,27.4144509043,noise::0362172609
public-010,P1,0,event::09:0:0:6:1,S09_06,S09_00,0.57495955448179448,0.30367763015011989,0.47703710461261134,0.20526119846852428,928.297128839,noise::9845886540
public-014,P3,2,event::13:2:2:4:3,S13_04,S13_04,0.89525198196267919,0.26687896092337704,0.92060289684640795,0.38485629861449672,-981.129011936,noise::9460399627
public-009,P4,4,event::08:3:4:2:6,S08_02,S08_04,1.462423060362315,0.24363385717021813,0.30510614358154986,0.41481082396147129,307.917549785,noise::8198291846
public-003,P1,1,event::02:0:1:1:2,S02_01,S02_05,0.75677636427434825,0.2398685808677968,0.080314058094602334,0.42724658908017749,686.98100267,noise::0500692380
public-009,P1,1,event::08:0:1:1:4,S08_01,S08_02,0.57755528621623919,0.22718133431539864,0.93855122330128127,0.12199029447670801,-470.103468954,noise::7942984791
public-005,P3,2,event::04:2:2:1:3,S04_01,S04_04,0.40162235601013807,0.22021763884303597,0.44160552349645865,0.60834620872102774,-86.6707140938,noise::7451624396
public-010,P3,0,event::09:2:0:3:7,S09_03,S09_04,0.73545899187813846,0.26224108614970548,0.69396598264014475,0.54220176135623699,-219.746970552,noise::3959306389
public-001,P4,2,event::00:3:2:6:1,S00_06,S00_01,0.49941023115932803,0.3035616367298109,0.20674169596490885,0.67877936493399393,554.910619338,noise::8464515751
public-014,P1,4,event::13:0:4:1:6,S13_01,S13_02,0.78635378920869581,0.21883381598529453,0.15031560903978186,0.097868310141259518,242.063288847,noise::9097227000
public-001,P3,3,event::00:2:3:0:3,S00_00,S00_00,0.4788297948084112,0.216061050679002,0.63056833580236704,0.70430477250506973,-629.489596076,noise::4003966723
public-001,P3,4,event::00:2:4:0:1,S00_00,S00_01,0.58076811584322829,0.22187322552112479,0.22630765782205639,0.44328235711405789,522.823695801,noise::9573919964
public-014,P3,1,event::13:2:1:1:0,S13_01,S13_01,0.86157083126113776,0.22587325159690605,0.028802153521088641,0.5078116662976877,-880.897583735,noise::3213391441
public-001,P1,4,event::00:0:4:1:5,S00_01,S00_02,0.72452941644815616,0.23616637525127529,0.94245465519969018,0.66803716424166271,-330.907009354,noise::0910496422
public-004,P3,0,event::03:2:0:0:6,S03_00,S03_00,1.0203833969696472,0.2081782749714747,0.66650988260427424,0.30017048137972341,-173.082010477,noise::8777640570
public-014,P4,0,event::13:3:0:4:4,S13_04,S13_00,0.26777668766653256,0.27900118635877758,0.30654099653461292,0.19219304694106187,129.494709026,noise::9406346255
public-012,P2,1,event::11:1:1:3:7,S11_03,S11_05,0.35084868013629905,0.27307277863816998,0.19498486698052064,0.81506267968057544,741.491140288,noise::3518831758
public-001,P4,4,event::00:3:4:1:3,S00_01,S00_03,0.56068774731707904,0.23389130622197585,0.18777278192767299,0.76608353433831422,-125.806909436,noise::2633296524
public-002,P2,1,event::01:1:1:4:7,S01_04,S01_00,0.90558351704938866,0.27012036976989034,0.92293182152616959,0.53869146863232675,-143.429532539,noise::4247192630
public-012,P3,4,event::11:2:4:2:6,S11_02,S11_04,0.91492665046947663,0.23157196429729496,0.35188133681006378,0.7418073355040542,-739.690440587,noise::4685148612
public-006,P2,4,event::05:1:4:5:1,S05_05,S05_01,1.1287768187323435,0.29999454941018672,0.48816151954165343,0.38406789369231875,-523.470551822,noise::2966984393
public-009,P2,4,event::08:1:4:3:4,S08_03,S08_03,1.2714536344332323,0.26040251461613478,0.60339283363743412,0.69051735333860109,670.190614623,noise::4687951277
public-006,P2,1,event::05:1:1:0:1,S05_00,S05_02,0.50486843987279051,0.22440546255292837,0.49563428111367103,0.65942515614788066,215.41199496,noise::6795338497
public-013,P2,4,event::12:1:4:6:5,S12_06,S12_05,0.974220250964416,0.31052871055547565,0.71335226609203095,0.090884929810963883,938.215396327,noise::1728238926
public-008,P2,4,event::07:1:4:0:0,S07_00,S07_02,1.3309801586421506,0.20550873737351941,0.92424162127330067,0.71599908529537237,-978.709222833,noise::7356243914
public-008,P3,1,event::07:2:1:1:7,S07_01,S07_01,0.73542910921565752,0.23036723817193766,0.21123753982263035,0.44461093583536015,-516.392324656,noise::7031684919
public-013,P4,1,event::12:3:1:4:7,S12_04,S12_06,0.66049647066836215,0.28476381007427759,0.47215477532606809,0.25458368922932878,-310.044499192,noise::3972776059
public-006,P3,2,event::05:2:2:1:1,S05_01,S05_02,0.59879469937566543,0.23361939939651916,0.50845655592879946,0.49106448148750231,580.512001411,noise::5954121816
public-012,P2,1,event::11:1:1:2:0,S11_02,S11_05,0.56715496399553333,0.23737015242461412,0.45920162777174661,0.13840832222874486,204.380133606,noise::0713999436
public-006,P2,4,event::05:1:4:3:0,S05_03,S05_05,1.0189372167818072,0.26436220514539432,0.37031618517503534,0.68860954255114037,-268.324525426,noise::1118260835
public-003,P1,2,event::02:0:2:0:3,S02_00,S02_01,0.49925483377653523,0.210246654705215,0.93697120124323097,0.57992507564803597,-436.803695895,noise::2107494499
public-002,P2,1,event::01:1:1:5:6,S01_05,S01_01,0.96892760377454124,0.29430401007682938,0.69086375083157503,0.52281709997747394,-300.283589816,noise::4428529585
public-009,P3,5,event::08:2:5:3:6,S08_03,S08_04,0.9583084872033506,0.2567782054140445,0.25544849844424267,0.13082964418525833,908.201721997,noise::0288894339
public-008,P1,2,event::07:0:2:4:7,S07_04,S07_00,0.62707520434717634,0.27644585905586239,0.5699505509314754,0.45882915651563766,330.58046303,noise::7187720201
public-002,P2,3,event::01:1:3:5:7,S01_05,S01_01,0.23630168698874565,0.29630053777847987,0.68147005674577177,0.29820435986052252,269.440816779,noise::8354987845
public-001,P4,5,event::00:3:5:5:5,S00_05,S00_00,1.1667329718947466,0.29878159556747824,0.38587958311527754,0.71927385756610029,953.80397701,noise::6729667875
public-002,P3,4,event::01:2:4:2:1,S01_02,S01_03,0.78482899790822769,0.25695759723469414,0.59718477574280948,0.15141140504623987,890.76623417,noise::8505292521
public-001,P1,4,event::00:0:4:2:8,S00_02,S00_03,0.56334365124188435,0.2681295392366394,0.18941765662613411,0.31476621248636871,-583.883746335,noise::0817423717
public-005,P4,5,event::04:3:5:0:2,S04_00,S04_02,1.446742959384278,0.23186814337538197,0.77735013858541857,0.34276496069152024,-793.045655012,noise::0256317084
public-013,P2,1,event::12:1:1:3:4,S12_03,S12_00,0.70420488320756203,0.26281225299977629,0.30725193939103346,0.48221764714793086,996.75261496,noise::0915953007
public-014,P3,0,event::13:2:0:2:4,S13_02,S13_03,0.54084577092814901,0.24665196509895512,0.93724727626960136,0.7638109924299662,-430.330086915,noise::7338234355
public-006,P1,2,event::05:0:2:5:0,S05_05,S05_00,0.62512759909221227,0.27687778125940615,0.4228196445253839,0.58359137787766646,-446.194774318,noise::3372152209
public-001,P1,5,event::00:0:5:0:2,S00_00,S00_01,0.65184036241034216,0.23964024042778798,0.092728807270987507,0.76033436892488737,-781.261882456,noise::8104760782
public-009,P3,3,event::08:2:3:2:7,S08_02,S08_00,0.75691269219880419,0.25035955044253511,0.71106538910219674,0.77920632494871023,59.1003766069,noise::3702268300
public-010,P3,2,event::09:2:2:3:1,S09_03,S09_05,0.42966968518940396,0.27277276294313002,0.40443070962537936,0.61691360540865103,-909.604719344,noise::9646447757
public-002,P2,3,event::01:1:3:5:2,S01_05,S01_05,0.48556393230265932,0.30516024338585035,0.45377905647153793,0.45080642106648999,-599.466345664,noise::1854497201
public-010,P3,2,event::09:2:2:0:5,S09_00,S09_01,0.62190893654363244,0.22644775096923428,0.67335485572076337,0.57023638292127288,-734.798245032,noise::4111356840
public-007,P1,1,event::06:0:1:5:8,S06_05,S06_06,0.73624037139227871,0.30001179849748133,0.87123557312527533,0.40715514802747799,-489.912289542,noise::1742864966
public-003,P2,1,event::02:1:1:1:5,S02_01,S02_00,0.69847928471162546,0.24233232300593585,0.85316953129000173,0.098864109935686867,940.491210272,noise::8054187552
public-014,P4,4,event::13:3:4:2:6,S13_02,S13_04,0.92943088370198912,0.24101807021958835,0.21540972438934405,0.60318641250114646,-258.144244814,noise::4260347273
public-009,P4,4,event::08:3:4:0:8,S08_00,S08_02,1.3924325200509535,0.2360716007703195,0.52103720144845811,0.58004361549519678,-545.361990462,noise::5238075903
public-006,P2,3,event::05:1:3:0:3,S05_00,S05_02,0.75491981754786097,0.20377437812085467,0.75773570411964786,0.48857006416455317,349.692185257,noise::5681556565
public-008,P1,4,event::07:0:4:5:2,S07_05,S07_03,0.79756258944037073,0.31396733357648732,0.34877810044177726,0.52069395039714217,219.514554272,noise::1915779144
public-010,P3,0,event::09:2:0:1:3,S09_01,S09_02,0.82617489835674229,0.23207238514503131,0.44150760231586633,0.10554081082012912,899.01865769,noise::5981280143
public-010,P3,2,event::09:2:2:6:7,S09_06,S09_01,0.7135052138264415,0.31436034713352207,0.89247655476497179,0.47192332512425289,-253.447297161,noise::6455689373
public-011,P1,2,event::10:0:2:4:0,S10_04,S10_05,0.63559435746011084,0.27327696821505837,0.70977881940843657,0.11680916164194,898.229463969,noise::7744457045
public-013,P1,4,event::12:0:4:3:5,S12_03,S12_05,0.5723741865756462,0.26775436756508125,0.15205423852007544,0.41470284502412441,705.323054044,noise::6457672110
public-001,P4,4,event::00:3:4:3:3,S00_03,S00_05,0.60051320568851629,0.26461308111592069,0.18130098581296444,0.80072709765864125,-676.525778337,noise::8587027386
public-009,P1,1,event::08:0:1:2:8,S08_02,S08_03,0.50726286491009742,0.26027810088470427,0.17048964942064912,0.31408614233987642,215.462855007,noise::7734836181
public-012,P1,3,event::11:0:3:1:7,S11_01,S11_02,0.85074616396934277,0.24207441339715904,0.33565182723801651,0.72153392565556396,901.725785635,noise::1661347482
public-008,P1,1,event::07:0:1:5:0,S07_05,S07_00,0.654716757289875,0.27590760668231973,0.22118126759062265,0.15544414185997418,543.153405182,noise::4581101491
public-007,P4,4,event::06:3:4:2:4,S06_02,S06_04,1.3877630545503377,0.25056084377470145,0.53931513805330678,0.11772079483724238,-686.1543715,noise::7670685780
public-008,P1,3,event::07:0:3:5:2,S07_05,S07_00,0.7614273801290492,0.3042875907420019,0.41837618179208785,0.68273945863410856,-633.500470739,noise::3649279764
public-003,P4,4,event::02:3:4:4:4,S02_04,S02_01,0.88473136268592967,0.28650644348609799,0.88976481829753673,0.61940145557880144,-630.237325643,noise::0591828321
public-008,P1,0,event::07:0:0:0:8,S07_00,S07_02,0.69062612003603885,0.23666556042191395,0.51660567960684523,0.76341010903528639,338.386749256,noise::4732423436
public-005,P4,0,event::04:3:0:4:4,S04_04,S04_04,1.2055173881082994,0.28183471215766381,0.86540155692815746,0.70688953615602712,-505.231387073,noise::1167752865
public-002,P3,2,event::01:2:2:2:2,S01_02,S01_02,0.52567080560434776,0.25603516540860344,0.28218039749984841,0.75478754424810246,-466.131976913,noise::9419334240
public-012,P2,0,event::11:1:0:0:1,S11_00,S11_02,0.48917789270968454,0.21231100243466816,0.27419708383464142,0.79594262815400885,113.591468117,noise::9699305702
public-008,P3,0,event::07:2:0:2:4,S07_02,S07_04,0.80399973079721199,0.25619757954251726,0.7375709845971633,0.15736506881960954,382.384510238,noise::0260068146
public-013,P3,5,event::12:2:5:2:2,S12_02,S12_03,0.66385849978444134,0.26887737034834591,0.37387207552362922,0.24013513762957658,657.843613856,noise::4974135333
public-008,P3,4,event::07:2:4:3:8,S07_03,S07_04,1.0500923881848476,0.27659620906986593,0.84658091478122621,0.05243578325377006,-560.749570145,noise::4986925166
public-010,P1,3,event::09:0:3:3:4,S09_03,S09_05,0.49894829807530205,0.25854475621529155,0.1966989297150894,0.62098672341928807,-771.299256222,noise::6857496826
public-001,P4,1,event::00:3:1:6:8,S00_06,S00_06,1.0674662031850524,0.32793257411538568,0.14667776897930107,0.53119357282266599,501.656749999,noise::1908474720
public-006,P1,2,event::05:0:2:1:1,S05_01,S05_01,0.62485498869717593,0.23477756503125835,0.86622990289983848,0.67539176056213945,-738.082955202,noise::1543930659
public-004,P4,1,event::03:3:1:2:5,S03_02,S03_04,0.90395431738895504,0.25651000610884223,0.57733224360877966,0.2721535974326047,-111.298274415,noise::2190722518
public-009,P2,3,event::08:1:3:4:4,S08_04,S08_00,0.9351171403574684,0.27992365756474535,0.82172677118108561,0.47986679781297364,-286.125023624,noise::7309297545
public-001,P4,5,event::00:3:5:5:4,S00_05,S00_00,1.0713656148642396,0.29800710101479089,0.76758083007068156,0.69314720303775224,-414.534759363,noise::2403310444
public-007,P4,4,event::06:3:4:1:5,S06_01,S06_03,1.4623072586845054,0.24286920277635876,0.83632397435201777,0.47265481773443707,-858.124495228,noise::3833293706
public-007,P3,0,event::06:2:0:5:3,S06_05,S06_00,0.84019718605895655,0.28737144524338287,0.55935981766814358,0.22959754789497847,-620.270305099,noise::5234208900
public-014,P3,3,event::13:2:3:2:2,S13_02,S13_01,0.92717653295017977,0.26273705402742137,0.76827843517388528,0.54912279070599035,32.6917398097,noise::6974071991
public-007,P4,0,event::06:3:0:3:8,S06_03,S06_01,1.1804344615740527,0.27984737424876832,0.59029458892988107,0.37335090648090313,780.280073417,noise::8868221434
public-001,P2,0,event::00:1:0:1:8,S00_01,S00_01,1.2991981195450599,0.25317269744707382,0.33306517201119157,0.45447329226540067,242.202057927,noise::3757782093
public-006,P3,3,event::05:2:3:5:7,S05_05,S05_03,0.56254026820228242,0.28555122903102237,0.74853869259960104,0.083325702311204508,260.367210617,noise::6435836548
public-005,P4,4,event::04:3:4:3:1,S04_03,S04_05,1.1211776356091665,0.27028962548033736,0.58833947354000782,0.76418299690962033,-851.462972283,noise::2426874560
public-010,P2,1,event::09:1:1:6:6,S09_06,S09_01,0.70532962069749616,0.30870670714627579,0.46108369943881761,0.74756598334416824,979.815911148,noise::4687955201
public-006,P4,3,event::05:3:3:1:6,S05_01,S05_03,0.63194903221827281,0.22866150415000183,0.78239423009914966,0.28005070427827822,153.197448419,noise::8448184644
public-009,P1,3,event::08:0:3:2:7,S08_02,S08_03,0.55579374071707488,0.24696705389458112,0.5329274218854686,0.71931307415131329,119.210971209,noise::5899660972
public-010,P1,1,event::09:0:1:4:4,S09_04,S09_03,0.58171546702906785,0.27720772387402393,0.085614562344588072,0.51857044210092151,280.261065346,noise::3561511732
public-004,P1,1,event::03:0:1:1:5,S03_01,S03_02,0.78270884899458726,0.24053456857850536,0.38667838515530034,0.13134991997183693,-654.444731585,noise::5458225664
public-010,P4,3,event::09:3:3:2:3,S09_02,S09_04,1.316322571471862,0.24795029561718698,0.83862882918296289,0.084293483357227542,-612.433822502,noise::2666591011
public-013,P1,3,event::12:0:3:0:4,S12_00,S12_01,0.54697237116106923,0.21474083103133493,0.41017809113294973,0.56233980134584283,-76.9073948717,noise::0592244596
public-006,P3,2,event::05:2:2:2:4,S05_02,S05_03,0.43074040234177002,0.24365223442394168,0.35068289413570614,0.17132959876496454,-484.459830654,noise::6327269160
public-010,P4,0,event::09:3:0:6:5,S09_06,S09_01,0.9027571411258114,0.31350216534692976,0.49423827729243186,0.71690768542386063,644.658724596,noise::3533876006
public-004,P2,1,event::03:1:1:2:7,S03_02,S03_04,0.77795776611961398,0.25897392558697202,0.089830352176952483,0.32969565617686747,-855.54431017,noise::0421653295
public-013,P3,2,event::12:2:2:5:8,S12_05,S12_06,0.97771934183739917,0.30277010946921945,0.9286960576006239,0.52623859896082015,701.422951428,noise::1602365949
public-013,P3,3,event::12:2:3:0:0,S12_00,S12_01,1.0285729190543678,0.20708452973317643,0.64325788299461539,0.47542738601878082,159.832530194,noise::5572006346
public-003,P3,3,event::02:2:3:3:8,S02_03,S02_05,0.41788867886780007,0.28346034467879438,0.90774856593438091,0.37772077528969267,-418.795759662,noise::7553778207
public-004,P4,0,event::03:3:0:6:7,S03_06,S03_00,1.6362208854455438,0.31025562693265085,0.65246315178720671,0.67541189018406489,938.513284336,noise::0418788229
public-001,P2,5,event::00:1:5:1:3,S00_01,S00_05,1.3242012323049352,0.21930098513547569,0.91064042514238475,0.055200199972450278,-342.988974783,noise::1535829641
public-011,P2,1,event::10:1:1:5:3,S10_05,S10_01,0.34696118159893719,0.28171425362957303,0.89515210718653737,0.4737901526176263,-468.914275398,noise::2978179749
