panel_id,split_role,bath_run,film_microns,bath_solids,bath_temp_c,coat_voltage,dip_seconds,rinse_pressure,substrate_grade,line_side,pretreat_type,cratered
204,fit,middle_run,806.213019,692.153867,1898.554216,17777.056278,10673.349990,173.732478,substrate_grade_3,line_side_2,pretreat_type_1,cratered
205,validation,early_run,782.289797,760.597673,2116.092798,18610.816873,11656.441568,226.154745,substrate_grade_4,line_side_2,pretreat_type_2,cratered
206,fit,south_bay,998.199133,797.027796,1235.951602,18226.106215,11376.725540,195.302678,substrate_grade_2,line_side_1,pretreat_type_1,clean
207,fit,late_run,1176.099965,768.890240,1580.583678,17655.870113,11222.785980,194.393287,substrate_grade_1,line_side_1,pretreat_type_1,clean
208,fit,salvage_run,956.553364,744.252689,1749.958965,,10516.515708,200.498454,substrate_grade_3,line_side_1,pretreat_type_1,clean
209,test,early_run,936.081737,693.335446,1779.681790,,10549.646944,203.397360,substrate_grade_4,line_side_1,,
210,fit,middle_run,1257.647856,784.359864,1563.202112,17243.663454,10352.919681,222.133161,substrate_grade_2,line_side_1,pretreat_type_3,cratered
211,fit,early_run,1143.732427,,1745.918507,17824.676327,10472.161511,227.408599,substrate_grade_3,line_side_2,pretreat_type_1,clean
212,validation,salvage_run,969.809619,705.518248,1614.542536,,10280.952441,211.600618,substrate_grade_2,line_side_1,pretreat_type_3,clean
213,fit,north_bay,820.875959,611.275302,2037.060267,17354.888966,10479.874219,206.024602,substrate_grade_2,line_side_3,pretreat_type_3,cratered
214,test,south_bay,1044.869484,743.872696,2119.095804,17964.676581,10190.179979,200.874043,substrate_grade_3,line_side_2,pretreat_type_2,
215,fit,north_bay,928.469020,744.707358,1698.978230,17638.229494,11109.535700,206.370843,substrate_grade_2,line_side_2,pretreat_type_1,clean
216,validation,salvage_run,1238.644810,780.722350,1677.455306,17845.566651,11557.809564,196.280647,substrate_grade_2,line_side_1,pretreat_type_2,clean
217,fit,late_run,917.104601,757.081869,2047.614647,17878.303046,13028.955388,201.984594,substrate_grade_2,line_side_3,pretreat_type_1,clean
218,fit,middle_run,928.602442,725.715669,1735.626955,18464.028913,10372.108406,195.123171,substrate_grade_3,line_side_2,pretreat_type_3,clean
219,fit,early_run,980.654552,712.909288,1886.620747,17871.194915,11988.333340,177.184757,substrate_grade_2,line_side_1,pretreat_type_3,clean
220,fit,north_bay,1160.157009,764.128498,1194.777723,16882.551386,9791.565064,174.659716,substrate_grade_3,line_side_1,pretreat_type_2,clean
221,fit,late_run,954.738923,716.151713,2129.121790,18353.949285,10011.690242,212.953965,substrate_grade_1,line_side_2,pretreat_type_1,cratered
222,fit,north_bay,872.409585,750.495254,2092.702441,19102.518510,11469.499318,213.848877,substrate_grade_2,line_side_1,,cratered
223,validation,south_bay,886.099246,722.128495,1650.816483,18764.639723,10757.347367,187.116746,substrate_grade_3,line_side_2,pretreat_type_2,clean
224,test,salvage_run,899.812870,721.027534,1761.683429,17654.620186,10455.140352,178.979276,substrate_grade_4,line_side_2,pretreat_type_3,
225,fit,late_run,817.586861,745.347971,1801.745744,17929.387915,9991.404418,208.429781,substrate_grade_1,line_side_1,pretreat_type_1,clean
226,validation,late_run,838.425888,665.087204,2193.111617,18284.222378,11146.363998,195.462121,substrate_grade_2,line_side_2,pretreat_type_3,cratered
227,fit,middle_run,1169.643435,,2150.805439,18663.834999,10050.291015,192.107369,substrate_grade_2,line_side_2,,clean
228,fit,early_run,1023.752799,,1578.222790,16615.272102,11478.251037,224.104225,substrate_grade_4,line_side_1,pretreat_type_1,clean
229,fit,salvage_run,759.682639,709.043624,1879.076811,18477.822852,10433.572933,201.349282,substrate_grade_2,line_side_1,pretreat_type_1,clean
230,validation,late_run,992.421269,744.032235,1521.323472,17287.362551,12104.691804,165.695216,substrate_grade_2,line_side_1,pretreat_type_1,clean
231,fit,early_run,1129.300287,713.807252,1903.511568,17553.665966,11054.179696,183.884442,substrate_grade_4,line_side_1,pretreat_type_2,clean
232,fit,north_bay,836.571504,,2031.558845,18439.974088,11103.509784,200.655736,substrate_grade_2,line_side_2,pretreat_type_3,cratered
233,fit,early_run,946.272451,690.868831,1953.206102,17384.434151,9702.391917,186.663481,substrate_grade_1,line_side_3,,cratered
234,fit,salvage_run,1162.018892,694.282415,1900.875019,17610.956887,12391.748137,214.785285,substrate_grade_3,line_side_2,,cratered
235,fit,south_bay,1032.230119,759.745991,1722.151103,17516.284422,9492.823257,183.844261,substrate_grade_4,line_side_1,pretreat_type_1,clean
236,fit,middle_run,853.933134,766.277159,1935.411221,18503.405332,10686.330123,214.415055,substrate_grade_1,line_side_1,pretreat_type_2,clean
237,fit,north_bay,1066.572195,776.692324,1822.752564,16955.196617,9861.993435,199.503068,substrate_grade_4,line_side_1,pretreat_type_2,clean
238,validation,early_run,977.196579,738.179087,1501.426818,17493.637142,9865.906945,172.723312,substrate_grade_2,line_side_2,pretreat_type_2,clean
239,validation,south_bay,778.747447,736.059496,1657.796921,17611.261043,11164.061750,193.069027,substrate_grade_3,line_side_2,pretreat_type_2,cratered
240,validation,salvage_run,1045.788914,783.999687,1701.118883,18553.767441,13062.088540,184.797795,substrate_grade_2,line_side_2,pretreat_type_2,clean
241,fit,middle_run,1347.018084,722.544917,1435.761642,17931.973271,11191.781450,202.128800,substrate_grade_3,line_side_1,pretreat_type_1,clean
242,fit,north_bay,1056.713986,705.803142,1894.589377,18116.665172,11263.523709,200.394962,substrate_grade_2,line_side_1,pretreat_type_1,clean
243,fit,south_bay,993.040930,776.816698,2460.231513,17720.520364,12197.373519,203.908829,substrate_grade_3,line_side_3,pretreat_type_2,cratered
244,fit,south_bay,738.772428,688.576435,2059.047475,18323.833521,11498.280691,192.286398,substrate_grade_4,line_side_3,pretreat_type_2,clean
245,test,early_run,953.210344,763.991166,1784.047613,18624.200484,11262.057545,203.703036,substrate_grade_3,line_side_1,pretreat_type_1,
246,test,middle_run,926.988408,,1618.778749,18322.771388,12057.171090,216.233585,substrate_grade_3,line_side_2,pretreat_type_1,
247,test,early_run,755.753157,711.863153,1758.563853,17421.553126,11592.761046,233.784829,substrate_grade_3,line_side_1,pretreat_type_1,
248,validation,middle_run,1182.361246,760.896409,1987.350891,17265.631086,10771.256256,215.528599,substrate_grade_1,line_side_1,pretreat_type_3,cratered
249,fit,early_run,946.465412,726.950338,2280.083768,18199.894390,10472.509093,246.765864,substrate_grade_3,line_side_2,pretreat_type_2,clean
250,fit,late_run,658.380310,690.766064,1897.491963,17479.820105,10296.732734,174.342742,substrate_grade_2,line_side_3,pretreat_type_3,clean
251,fit,middle_run,683.474141,628.598159,2059.521689,18538.732647,10917.167835,215.078065,substrate_grade_3,line_side_3,pretreat_type_2,cratered
252,fit,middle_run,956.820458,717.943491,1778.050061,18546.733245,10694.138443,190.966968,substrate_grade_3,line_side_1,pretreat_type_3,cratered
253,test,north_bay,832.121386,718.882571,1872.233868,17440.407796,12444.628372,208.116231,substrate_grade_3,line_side_2,pretreat_type_1,
254,validation,salvage_run,630.956699,687.548196,1703.509383,18348.215633,11107.855855,221.692572,substrate_grade_3,line_side_3,pretreat_type_3,clean
255,fit,early_run,718.436354,739.300200,1775.227995,,10037.413877,197.697484,substrate_grade_3,line_side_1,pretreat_type_1,clean
256,fit,early_run,1141.192460,741.885291,1856.710027,17598.730656,11306.547451,189.425109,substrate_grade_1,line_side_2,pretreat_type_3,clean
257,fit,north_bay,944.745697,703.841022,1924.162686,17416.042572,11257.489477,193.118116,substrate_grade_1,line_side_2,pretreat_type_3,clean
258,fit,early_run,1035.099364,,1855.600628,,10835.773933,191.586927,substrate_grade_4,line_side_2,,cratered
259,validation,middle_run,804.779087,693.051315,1845.613604,19050.381072,11312.929146,180.409947,substrate_grade_2,line_side_2,pretreat_type_3,cratered
260,fit,middle_run,780.387579,690.182263,1352.809128,18032.633665,11897.629282,214.358073,substrate_grade_4,line_side_3,pretreat_type_3,cratered
261,fit,middle_run,1149.503169,791.025837,1739.300445,18162.028585,12015.329191,177.370282,substrate_grade_1,line_side_1,pretreat_type_1,clean
262,fit,north_bay,1081.309136,,2030.596452,17653.401268,10618.151546,190.404967,substrate_grade_3,line_side_2,pretreat_type_1,cratered
263,validation,middle_run,822.643130,712.403747,1688.438020,18950.292094,10234.557976,186.502709,substrate_grade_2,line_side_3,pretreat_type_1,cratered
264,validation,middle_run,976.118323,707.791052,1797.980481,,10418.943882,231.515226,substrate_grade_3,line_side_3,pretreat_type_3,cratered
265,fit,middle_run,770.418093,720.235668,1794.796496,18015.480990,11076.231017,176.107813,substrate_grade_4,line_side_2,pretreat_type_2,cratered
266,validation,north_bay,820.478538,717.341629,1756.600542,,10268.992876,188.669154,substrate_grade_3,line_side_1,pretreat_type_2,clean
267,fit,middle_run,960.770975,724.717751,1616.481977,18026.264280,11817.061224,181.096305,substrate_grade_3,line_side_3,pretreat_type_3,cratered
268,fit,middle_run,951.120618,734.930849,1866.869130,,11981.495526,238.689622,substrate_grade_3,line_side_1,pretreat_type_1,clean
269,fit,north_bay,1047.501181,765.502579,1896.225588,17221.787665,11607.617318,226.416310,substrate_grade_4,line_side_1,pretreat_type_3,clean
270,fit,south_bay,1010.451042,594.536330,2254.283292,18554.738194,10338.223692,206.258390,substrate_grade_4,line_side_3,pretreat_type_3,cratered
271,validation,south_bay,912.540601,773.366037,2029.581258,18810.216387,10242.729093,200.019316,substrate_grade_2,line_side_3,pretreat_type_1,cratered
272,fit,middle_run,929.559074,726.243994,1763.507171,17225.277134,11737.591297,193.163505,substrate_grade_2,line_side_1,,clean
273,test,north_bay,870.682266,819.242083,1913.754752,18819.990949,12125.364835,195.219856,substrate_grade_4,line_side_2,,
274,fit,south_bay,1247.786004,776.680027,1733.822678,,11228.557518,172.786278,substrate_grade_1,line_side_1,pretreat_type_2,clean
275,validation,north_bay,1002.413203,812.030208,1617.059725,17377.447889,11219.053266,217.076517,substrate_grade_2,line_side_1,pretreat_type_1,clean
276,validation,north_bay,929.327632,744.891784,1643.711349,18696.033934,11755.844052,243.515040,substrate_grade_4,line_side_2,,cratered
277,validation,north_bay,986.423753,732.139392,1160.539037,17885.821358,11682.263174,186.268356,substrate_grade_3,line_side_1,pretreat_type_2,clean
278,test,salvage_run,927.232287,669.717832,1583.195715,19000.782648,11688.179198,213.841511,substrate_grade_2,line_side_2,pretreat_type_3,
279,fit,early_run,945.428304,697.497362,1934.372030,18370.285043,9717.202416,156.283735,substrate_grade_2,line_side_2,pretreat_type_1,clean
280,test,south_bay,966.609026,677.488857,2197.710138,17838.000597,10234.410834,216.857866,substrate_grade_4,line_side_3,pretreat_type_2,
281,validation,late_run,993.219979,727.111687,1579.648283,17844.864471,10859.898973,193.882203,substrate_grade_2,line_side_1,pretreat_type_3,clean
282,fit,middle_run,1119.267584,714.038925,1704.431345,18600.080722,10992.038511,173.731273,substrate_grade_2,line_side_1,pretreat_type_2,cratered
283,validation,south_bay,1066.482205,761.915020,1938.810251,18532.140156,12370.056479,178.313409,substrate_grade_2,line_side_3,pretreat_type_3,cratered
284,fit,salvage_run,1017.977831,717.317603,1993.384981,,11398.922579,208.149891,substrate_grade_1,line_side_3,pretreat_type_3,cratered
285,test,late_run,635.220479,,2059.792088,18541.988929,10510.069896,211.516378,substrate_grade_4,line_side_2,pretreat_type_3,
286,validation,salvage_run,961.801108,702.080570,2135.879777,18518.887011,10399.845687,180.784944,substrate_grade_4,line_side_2,pretreat_type_3,clean
287,fit,middle_run,807.206744,738.339123,1876.492605,18162.743886,11606.348598,210.435723,substrate_grade_3,line_side_2,pretreat_type_3,cratered
288,validation,north_bay,941.615876,695.177165,1633.652873,17257.128366,10866.443311,209.561194,substrate_grade_4,line_side_2,,cratered
289,fit,salvage_run,839.501113,669.624467,1998.216989,18891.778826,11563.851479,214.468133,substrate_grade_3,line_side_2,,cratered
290,fit,middle_run,1187.505012,737.008910,2163.226979,18018.536560,12108.606814,205.132451,substrate_grade_3,line_side_2,pretreat_type_3,cratered
291,fit,late_run,1119.787172,735.435422,1356.927588,18175.873352,10167.701804,195.248051,substrate_grade_2,line_side_1,pretreat_type_2,cratered
292,validation,early_run,1024.537385,701.805055,1918.589487,17145.258054,11057.664695,155.818518,substrate_grade_1,line_side_1,pretreat_type_1,clean
293,fit,late_run,899.681883,729.096220,1665.113787,17869.534060,10831.013412,204.820775,substrate_grade_2,line_side_2,pretreat_type_1,cratered
294,fit,middle_run,847.453548,678.032742,1831.160067,17873.988769,10246.759865,186.268680,substrate_grade_3,line_side_3,pretreat_type_1,cratered
295,fit,salvage_run,1098.147543,,1774.399512,18130.644771,11996.259914,224.953555,substrate_grade_3,line_side_2,pretreat_type_2,clean
296,fit,middle_run,984.309250,749.278414,1779.075277,18654.748112,11024.759403,208.939293,substrate_grade_4,line_side_2,pretreat_type_1,cratered
297,test,early_run,959.065355,793.609042,1608.601060,17642.440559,12213.603009,197.055989,substrate_grade_4,line_side_3,pretreat_type_2,
298,fit,middle_run,775.337744,711.174327,1806.245402,17727.672462,11091.764379,178.330641,substrate_grade_2,line_side_3,pretreat_type_3,clean
299,validation,salvage_run,938.352867,748.602492,1834.011652,18918.940989,11598.907039,203.293556,substrate_grade_3,line_side_2,pretreat_type_1,clean
300,validation,south_bay,1067.864516,741.115090,1668.981336,17751.496309,10565.293415,221.473085,substrate_grade_3,line_side_1,pretreat_type_1,clean
301,validation,salvage_run,1023.872528,705.016121,1505.386800,,12022.184480,200.416597,substrate_grade_2,line_side_2,pretreat_type_2,clean
302,validation,middle_run,821.973065,763.348003,2068.774452,16870.168749,10102.822402,215.528628,substrate_grade_3,line_side_1,pretreat_type_2,clean
303,fit,early_run,882.071770,692.880183,2069.826635,18396.072289,11891.938278,225.078771,substrate_grade_2,line_side_1,pretreat_type_2,clean
304,fit,late_run,1265.817888,764.630856,2196.806546,18469.115126,11999.584696,188.643767,substrate_grade_3,line_side_1,pretreat_type_2,clean
305,test,early_run,712.578887,713.840823,1817.577473,18872.185403,9406.148523,177.155294,substrate_grade_2,line_side_2,,
306,fit,early_run,998.699712,677.469863,1531.812867,18683.814535,10870.569730,222.623714,substrate_grade_2,line_side_3,pretreat_type_1,clean
307,fit,south_bay,775.692737,,1690.871199,,11525.434189,215.243381,substrate_grade_3,line_side_3,,cratered
308,test,north_bay,833.691191,760.027022,1749.985347,18037.515438,11846.676982,179.047085,substrate_grade_3,line_side_2,pretreat_type_2,
309,validation,early_run,1093.852745,784.462813,1509.198441,18978.434499,12081.773490,246.718014,substrate_grade_3,line_side_2,pretreat_type_1,clean
310,validation,salvage_run,778.810153,652.990201,2047.583077,18164.260689,11168.455635,205.815535,substrate_grade_2,line_side_3,pretreat_type_3,cratered
311,fit,late_run,853.259074,738.485257,1870.549041,17571.082100,10583.366362,192.202552,substrate_grade_3,line_side_3,pretreat_type_1,clean
312,fit,south_bay,917.364098,781.039643,2213.704474,17530.418665,10088.890739,203.248995,substrate_grade_3,line_side_1,pretreat_type_1,clean
313,fit,north_bay,769.397899,671.099608,1593.732403,,9394.978915,233.456779,substrate_grade_4,line_side_2,pretreat_type_2,cratered
314,validation,middle_run,971.149493,690.498725,1771.581650,19278.993013,10758.671289,194.546700,substrate_grade_4,line_side_1,pretreat_type_2,cratered
315,test,salvage_run,1243.700092,710.029457,2033.886584,18348.041946,11627.024864,200.982391,substrate_grade_2,line_side_3,pretreat_type_2,
316,fit,middle_run,943.601234,672.897844,2066.092404,19023.574296,10455.214954,196.132217,substrate_grade_4,line_side_3,pretreat_type_1,cratered
317,fit,early_run,1092.879414,,1890.038912,18430.719763,11677.102820,167.714847,substrate_grade_2,line_side_2,pretreat_type_3,clean
318,validation,south_bay,959.063087,738.653389,1821.538839,,13529.570095,195.314409,substrate_grade_1,line_side_2,pretreat_type_3,clean
319,validation,salvage_run,1131.873953,715.425293,1633.519846,17810.083112,11350.256136,190.710640,substrate_grade_2,line_side_1,pretreat_type_1,clean
320,fit,middle_run,853.680907,713.305163,1795.898140,18175.831700,9783.736990,228.847698,substrate_grade_3,line_side_2,pretreat_type_3,cratered
321,fit,early_run,957.446184,661.662810,1921.227339,18138.490321,11263.774219,193.881057,substrate_grade_2,line_side_1,pretreat_type_3,cratered
322,fit,early_run,1025.638089,744.701999,2008.761892,17708.601702,10716.943815,184.199241,substrate_grade_3,line_side_2,pretreat_type_1,clean
323,test,salvage_run,746.333457,,1552.692331,17880.084426,10235.492028,183.258511,substrate_grade_4,line_side_2,pretreat_type_2,
