reed,silt,brack,fen,moss,gale,sluice,weir,level
0.919573,-0.645048,-0.880321,-0.600730,1.800335,-0.196847,1,0,-0.687208
0.637049,0.874750,-0.378343,0.201465,-0.434072,-0.214991,0,0,0.539832
-0.162955,-0.318173,-0.725595,0.069790,0.010670,0.115059,0,0,-1.203019
0.256285,-1.433499,-1.101595,0.039192,1.271791,-1.093809,1,1,-0.680736
0.558580,-0.307281,0.783342,-0.566987,1.301750,-1.584334,0,1,24.015729
0.063040,0.870218,-0.486069,0.197759,-0.470011,-1.122330,0,1,-0.513478
-0.360557,-0.811390,-1.650153,0.347622,0.045736,-0.191076,1,0,-0.863835
-1.104104,-1.363777,1.998358,2.056364,-0.712017,0.958701,0,1,1.016591
1.152316,0.154430,-0.444877,1.868346,-1.490025,0.128159,0,0,7.187507
-2.729010,1.280542,-1.258612,0.251277,0.167596,-0.604150,1,0,-10.854865
-0.334378,-0.548941,0.657488,-0.738125,0.426138,-0.737628,1,1,-0.520101
-0.760127,1.145204,0.166839,-0.448093,0.339720,-0.839252,0,1,4.680160
-1.438390,-0.767877,0.333717,0.622307,-0.734105,0.586887,1,0,1.716085
0.054656,-0.629656,-0.286439,0.127658,1.086356,-2.008309,1,1,2.972666
-0.502382,-1.241573,-2.250440,-0.082533,1.336346,-0.874037,0,1,-7.488144
0.137568,-1.136629,0.365255,0.183750,-0.968160,0.350882,1,0,0.360546
-1.106461,0.188719,1.787770,0.289516,-0.994591,1.593889,1,0,-1.599332
-1.351062,-1.226200,1.381275,1.345716,-0.272634,-0.063374,0,1,0.763753
0.315738,1.218109,0.331893,2.375922,0.348959,1.190541,1,1,1.593070
1.780749,0.172687,-1.367728,-0.128910,-0.114863,-0.347775,0,0,0.321943
0.367672,-0.853256,1.133030,1.688196,-0.835487,-1.345355,1,0,2.579059
-0.489655,-0.379916,-0.099494,0.519881,-1.160970,-0.633631,0,0,1.705530
-0.870127,0.296262,-0.198944,-0.570201,0.636509,-0.498269,0,1,-3.261785
0.612058,-1.301315,-0.433028,-0.412184,2.891575,-0.974339,1,1,1.185570
0.719441,0.712762,0.798579,1.677117,-0.432877,0.732384,1,1,1.736554
0.557000,0.400651,-1.956400,0.240828,0.835854,0.323350,1,1,1.810700
-0.724286,-1.638000,0.517683,0.116078,0.800480,-0.227187,1,0,7.720370
1.546354,0.340551,-0.360229,0.396460,-0.364538,0.558024,1,1,12.517425
-0.512248,1.916586,-1.256598,-1.003223,0.950262,1.386519,1,1,-5.672734
-1.097135,-0.987343,2.728571,0.343595,2.253702,-0.825506,1,1,10.825854
1.059666,0.330123,0.611834,0.660506,-0.492357,0.274631,1,0,2.716280
0.430350,0.501516,1.359787,-0.494701,0.751047,0.127543,0,0,-1.271793
0.271269,0.840372,0.246560,-0.794871,0.224070,-2.345138,0,0,-1.526688
0.588617,1.004062,-0.377223,0.207771,0.743826,-1.694730,0,0,0.357318
-0.908818,0.032247,1.233587,-0.549092,0.493948,-0.549755,0,1,-1.726722
-1.528140,-1.081848,-2.249450,-2.041141,-0.571202,-0.760973,0,1,-2.515518
-0.376242,-0.353554,-2.433820,1.650122,0.855776,-1.677679,0,0,0.504411
-0.432047,0.417363,-0.819511,-0.551680,-1.153679,-0.625223,1,0,-4.232903
0.882880,0.198382,-2.529881,0.871892,0.555093,-0.660867,1,1,2.712420
1.675006,-0.282791,-1.082046,0.064602,-0.848631,-0.277237,1,0,-0.169742
-1.068901,0.342074,1.806214,-0.586848,0.096057,0.029004,1,1,-2.946166
-1.148742,-0.160636,-0.110130,-0.045998,2.294728,0.196204,0,0,-4.055733
0.031051,0.279902,2.320507,1.411607,-1.487917,0.388038,1,1,-2.863879
-0.291103,-0.941185,0.828669,1.181142,0.093971,0.165724,0,0,2.789717
-0.396878,2.719703,-0.328246,-0.599110,-0.117730,0.308423,0,0,-5.654530
1.580264,0.360862,-0.746769,0.591061,-0.332705,-0.217778,0,1,3.033528
3.181571,0.105120,0.816861,2.621249,0.240310,0.457986,1,0,6.996514
0.269985,2.164883,-1.521977,-0.284521,0.119472,-1.324067,0,0,-3.391411
0.570193,0.603823,1.148122,-0.130610,-2.109161,-0.567081,0,0,1.522681
1.065456,-0.351483,0.075589,-1.718784,0.654850,1.613548,0,0,-1.887753
0.534965,-0.641298,1.516413,-0.841571,0.786509,0.256359,1,0,0.890357
0.046718,0.305649,1.748481,-1.020539,-0.510674,0.547269,0,1,-1.811448
1.081015,-1.951002,0.589961,2.043008,-0.135659,-1.848950,1,0,4.098422
-0.862801,0.881918,-0.169371,-0.574712,-0.090157,-1.345066,1,1,-4.314439
2.535951,1.114192,-0.033486,1.813471,-0.766316,0.027140,1,1,3.800116
0.657722,0.327586,-1.259529,1.557929,1.017046,0.542806,0,0,1.249479
-0.634837,0.131115,1.343903,-1.190543,-0.289267,0.389860,0,0,0.301882
0.740364,-1.099306,-0.810966,-0.611062,0.054673,-0.536695,1,0,-1.966547
1.424608,-1.305536,0.855340,1.866544,-0.263820,0.473238,0,1,6.021381
-0.038602,0.127256,0.196975,-0.413754,0.080394,-1.109235,1,1,3.094849
0.177102,-0.363760,0.892354,-0.753035,-0.420029,-0.946327,0,0,-0.194914
-0.948915,0.085493,1.242499,1.044638,0.798326,1.402814,1,0,2.320731
-0.938132,-0.481628,-0.847660,-0.877062,0.347470,1.882828,1,0,-3.294198
-0.868087,0.254172,-1.048702,-2.242202,0.702153,0.836834,0,0,-1.084275
-1.173672,0.677465,-0.066012,0.501173,-0.114274,3.506841,1,0,0.108666
-0.121459,-0.988165,-0.425574,-0.323734,-0.547895,-0.916013,1,0,-1.993858
-0.433196,-0.029942,1.224832,0.451474,-0.120101,-0.135606,1,1,0.675603
-1.797431,0.683031,-2.724283,-1.038556,-0.546490,-0.399423,0,1,-4.351784
1.524038,0.951047,-1.219749,0.250054,-1.229914,-0.976523,1,0,1.224518
-2.698247,-0.290631,0.432368,1.228537,0.449398,-0.230354,1,0,0.719056
0.876925,0.843038,1.029363,-0.441902,1.252680,0.312886,0,1,-0.270753
0.632074,0.052120,0.309258,0.361459,0.088089,-1.448988,0,1,1.449521
0.201740,-0.384458,1.313573,0.595487,-0.268450,0.306790,1,0,2.173190
0.253282,0.042790,-2.159430,1.113430,1.367492,-1.385257,1,0,1.894958
-0.843395,0.321689,-1.473861,0.609376,-0.091812,0.813700,1,1,-0.495307
-0.578227,-0.636962,0.590332,-0.738358,1.375394,0.990909,0,1,-0.958554
-0.019366,0.000903,1.701365,0.261050,1.007406,0.165350,0,1,2.948651
0.035979,0.541677,-0.389912,-1.061782,0.009060,-1.069154,1,0,-2.576002
0.529511,-0.858129,1.764841,-0.373167,1.353715,0.503895,1,0,1.156259
-0.836465,1.655378,0.217633,-0.119081,1.827778,-0.137076,1,0,-4.579997
0.705213,-1.326986,-0.319110,-0.788687,-0.402945,0.695219,1,1,-0.513141
-0.839015,-2.689616,-2.557192,0.147915,2.434945,-0.523855,0,0,4.570108
0.918650,1.345655,-0.883701,-0.074505,-0.181893,1.176646,1,1,-0.788164
1.089096,-0.188101,-0.869900,0.582604,1.283022,-0.243478,1,0,2.587720
0.685379,-1.053911,1.108413,-1.525600,0.468158,-0.337778,0,1,0.468918
-1.525747,-1.150865,-0.672890,-2.121123,-0.011223,1.670407,0,1,-2.952341
0.238460,1.090692,-0.225401,0.524065,-1.374359,0.290498,0,1,7.197304
-0.657494,0.023362,-0.106453,-0.488750,-2.384806,0.966805,0,1,-0.139756
0.233064,0.520770,-0.612875,-0.147673,2.630311,0.757632,0,1,-6.055830
0.725390,-0.262420,-0.548832,0.354671,-1.411847,0.163722,0,0,2.130101
1.697714,-0.725368,0.623392,1.112141,0.154651,0.369995,1,1,5.419272
1.432134,0.125664,-0.464536,0.649334,-0.606642,-0.839589,0,1,3.513399
-1.224359,-1.283587,0.555294,-0.543794,0.021000,0.445203,0,0,0.258119
-0.622482,-0.130240,-0.416329,0.605241,2.399605,0.511370,0,1,-3.244930
0.531093,-0.685205,-0.675895,-0.398499,-0.994108,-1.149313,1,0,-1.789699
1.679148,1.276202,-0.028200,-0.577337,-1.593762,0.467088,0,0,3.935654
0.502767,0.147610,0.086597,-0.328271,0.335416,-0.334820,1,0,-0.925499
0.465379,-0.016369,0.174112,-0.645550,0.199618,-2.264333,1,0,-0.928982
0.672978,-0.126073,-0.572213,-2.017463,0.077936,-1.364395,0,1,-1.466291
1.693207,1.236990,0.851715,-0.107116,-0.764047,-0.416009,0,1,0.158931
-0.176610,1.011586,-1.111648,-0.790033,0.372080,-0.310377,0,1,-5.290549
3.057641,-0.004555,2.253790,-2.786162,-0.139256,1.041580,0,0,3.029957
0.426576,0.854081,0.019763,-0.364185,0.374454,0.780840,1,1,-1.497868
1.384755,-0.597505,-1.590304,1.119973,-1.144658,0.747271,1,0,2.035251
1.016386,0.279660,-0.508952,-0.414310,-0.936227,-0.015009,0,0,0.071617
0.574313,0.475063,-0.420768,0.032630,0.213251,0.020214,1,1,-0.896069
1.676642,0.434853,1.097913,-1.043214,-0.332605,1.756429,0,0,4.324236
-1.047915,-0.442762,-0.177764,1.724121,-0.176024,0.240802,0,1,4.491221
-0.579487,2.456328,0.483613,0.226267,0.162150,1.287519,1,0,3.494041
0.418207,0.845452,-1.188967,-0.417203,1.669425,-0.357800,1,0,-0.213846
0.798438,-0.425086,-1.545296,-1.367591,0.391351,-1.049277,1,0,-1.461789
1.013613,0.001636,0.052938,0.275794,-0.740129,-1.255427,0,0,2.034512
-0.556820,0.564360,0.914569,0.685620,2.182870,0.869036,1,1,5.718764
1.642958,0.375346,0.172410,0.112954,0.524149,-0.997230,1,1,1.935101
-0.172224,1.313670,-1.500039,1.130230,0.264983,-1.106358,0,1,-0.824602
0.456719,0.690319,-1.047645,0.167489,-0.510247,0.464527,0,0,-0.673683
0.246810,0.997733,-0.086562,0.221287,-1.548343,-1.074031,0,1,5.106386
1.517712,-0.242696,0.874488,0.728690,-0.930501,-1.285032,0,0,4.181194
0.583629,-0.351018,1.589816,-1.674477,0.571458,-0.324799,1,0,0.097942
0.573716,0.722737,0.000008,0.718355,1.310673,0.496488,1,0,3.371664
-0.678075,0.277706,0.993973,0.786113,1.638283,-0.384770,1,0,4.268770
-0.722384,0.073097,0.799909,0.266683,-0.714054,1.240132,0,1,-1.307506
0.382129,-1.373595,-0.570562,0.013647,0.418887,-0.591712,1,1,1.334078
-0.510956,0.701020,-0.281279,0.044270,0.587208,-0.755738,1,1,-2.828327
-0.733132,-1.238166,1.315803,0.648048,-0.259607,-0.642940,0,0,2.606968
-2.912362,-0.617520,-1.227444,-0.873349,0.407533,1.561195,1,0,-3.448100
0.413702,0.277900,-1.438569,0.909720,1.606566,-0.308845,1,1,-1.263251
-0.717103,0.268542,0.690426,-1.041563,0.919593,1.243367,0,0,16.365506
-0.368045,1.398945,-0.845306,-0.625791,-0.784415,0.067628,1,1,0.551930
-0.506274,0.726670,1.465556,-0.370863,0.177527,-0.419406,0,0,-2.281030
-0.547275,-0.590138,1.483345,1.121348,1.678464,-0.914030,0,0,1.659085
0.921568,-1.247587,0.801190,-1.041719,-1.774250,1.538643,0,0,0.344143
0.030547,-0.023659,0.013929,0.946665,-1.013934,-0.380827,0,0,2.588914
-1.369607,-1.200305,0.137512,-1.432736,-0.061301,1.012304,0,0,2.796546
0.698646,0.700769,-0.265080,-1.910916,-1.017951,-0.648595,1,0,-2.283975
0.837532,0.694170,1.551427,0.370341,-0.975787,1.070384,1,0,1.274894
-1.438253,0.174365,0.773060,-0.222431,-1.994982,-0.605885,0,1,-2.831460
0.609186,-0.435248,0.361822,0.584715,-0.062124,0.684612,0,1,1.419861
-0.031731,0.423628,-1.399457,-2.122929,0.756047,-0.790472,1,0,-3.223744
0.340030,0.031058,-0.473957,-0.393167,1.144172,-1.403960,1,1,-1.302965
-0.708779,-1.979308,-0.360487,0.049113,-0.838348,-0.034057,1,1,0.776549
-0.504021,-0.109255,0.599236,0.233460,-0.986546,-0.518636,1,0,-0.739565
1.440670,-1.278030,0.022816,0.890006,-0.050499,0.166462,1,1,4.134847
1.086659,1.276330,1.196557,-2.901675,0.415567,0.942888,1,1,-0.424159
-0.808364,0.238514,-0.066376,1.301669,0.096195,-0.835961,1,0,0.615770
-0.123452,-0.361941,-1.345603,-0.442335,0.428934,0.313578,1,0,-1.974127
-2.160979,-0.353928,1.441072,-1.307938,-0.403695,0.987651,1,1,0.566950
-1.553057,0.725646,0.854214,0.443009,0.052609,-1.584932,0,1,-1.550516
-1.910253,-1.493285,-0.102767,0.579480,0.767343,-0.312441,0,0,3.962999
-0.194903,1.350848,-0.477376,1.615934,-1.082513,-0.069611,1,0,-0.690233
0.066009,-0.673340,0.472550,-0.108519,-0.545118,1.886283,1,1,-0.785852
-0.432153,-0.516868,1.255202,0.877482,-0.557899,0.609543,1,0,4.123332
-0.079117,-0.767397,-1.079627,-1.870090,-0.360113,0.567264,1,1,-2.640258
-0.287859,-0.487222,0.452842,0.292525,-0.359346,0.000404,0,0,0.325803
0.892794,1.819499,0.452942,0.740335,-0.243852,0.371340,0,1,1.921720
-0.395488,1.662766,0.083770,-0.031869,0.536775,-1.054707,1,1,-2.906452
0.448610,0.799528,1.083382,-0.381260,0.095244,-0.178315,0,0,-0.587549
-0.086904,-0.615902,0.336671,-0.635090,1.019423,0.721249,0,0,-2.392086
-0.567898,-0.992137,2.183838,0.632266,-0.469611,1.194245,1,0,2.482507
1.031244,0.566816,-0.202104,0.299207,1.482028,0.320343,0,1,-1.232544
-1.300905,-0.890203,-0.340856,-0.321501,-1.594219,-0.302381,0,1,-0.948475
0.559985,-0.174138,1.122471,0.649837,1.228358,-0.212042,1,0,2.687366
1.766193,0.651721,-1.260081,2.730719,-0.281118,0.567456,1,0,4.689241
1.078481,-0.271019,-2.471106,1.441909,-0.715544,-0.332594,0,1,4.951218
-0.180371,0.665213,-0.985213,-0.083694,-0.955015,-0.688620,1,0,-4.048176
-1.045248,0.865988,0.923394,0.502157,1.565202,1.065403,1,1,2.018892
-2.079694,-0.555078,-2.506986,1.815239,1.480451,-1.354412,1,1,-6.656897
0.214389,1.606791,-0.495898,2.615284,-1.090597,0.435687,0,0,10.821612
-0.431859,0.157177,-1.132986,-0.916432,0.012073,0.981764,1,1,-3.289545
-0.730781,-1.207650,2.718497,-1.876234,-0.784683,-0.656570,0,0,1.474781
0.196399,0.404483,1.211685,0.546585,1.129251,-0.414583,0,1,2.122643
-0.529210,-1.184257,-0.041593,2.247114,0.813694,-0.281253,1,0,4.264222
-0.865121,0.271110,-0.438691,0.577511,0.862273,-0.332987,1,1,-0.525015
0.771884,-0.616367,-1.635630,0.002136,-0.195311,0.464869,0,0,2.840137
-0.758174,1.140712,-0.593988,-0.869455,-1.521496,0.247839,1,0,-7.171518
0.776139,-0.139190,1.726873,-0.715859,1.215768,-1.626303,1,0,1.365128
-0.495304,-1.900874,0.105945,-0.582745,1.102297,-0.075204,1,1,0.033700
1.408411,1.356605,0.537703,0.698375,-0.164676,-0.380591,1,0,5.064169
0.784030,0.420556,-1.401497,-0.008150,1.319836,-0.914519,1,0,-0.658048
0.363838,-1.693100,-1.289980,1.051004,-1.434033,0.204303,0,0,3.804233
0.899883,-2.330614,0.892161,0.216642,1.900329,-0.513638,1,1,6.660831
-0.797893,-0.587406,0.408164,-1.140956,0.050276,1.557702,0,0,12.087588
-0.881884,-0.086028,0.567250,-0.915999,2.636754,0.326621,1,1,0.544448
1.152826,-0.441503,1.552609,-0.357464,-1.138365,-0.889004,1,0,0.137898
-0.938069,0.240424,0.997021,0.920754,0.160927,0.625143,0,1,0.844790
-0.019181,-0.165618,0.271157,1.508848,1.586236,-0.261886,0,0,1.063207
0.641602,0.719540,-1.180381,-0.613644,0.599531,0.770272,0,0,-2.621248
0.929930,1.090438,0.566656,-0.621965,-0.559491,1.078893,0,1,-1.058869
-0.813563,-0.116478,-1.420307,-0.484315,0.592243,1.052741,1,0,-3.213092
-1.052896,0.159914,-1.308587,0.864150,0.725329,0.307164,1,1,-1.437048
1.590968,0.222094,-0.529284,0.504622,1.537201,1.021109,0,0,1.432001
-0.625809,-1.491974,0.578113,0.539630,1.806461,-0.963142,1,0,4.452513
1.103704,-0.116903,0.020513,0.953065,-0.276042,0.694482,1,0,1.632332
1.419396,0.106863,1.524606,0.548623,-0.685285,-1.309448,0,1,6.018194
1.066608,1.061108,-0.513328,0.255932,-1.356424,0.378418,1,1,6.313330
0.607552,-0.970985,-0.223594,0.592005,-0.541383,-0.807087,0,1,3.347405
0.288982,-1.268140,-0.134331,-1.184933,-0.713250,0.281607,0,0,-0.085404
0.155340,0.613854,-0.091189,-0.922133,1.556308,1.533636,1,0,-0.681260
-0.557513,0.967676,0.535892,0.233469,1.358924,3.192512,1,1,-0.142656
-0.785273,0.258924,-0.435976,0.243721,1.151316,-1.376993,0,0,-2.679748
-2.968593,1.660940,0.168607,0.304194,-0.955358,1.026611,1,0,-12.906391
0.737975,-0.735404,-0.584984,-0.056398,0.327926,-0.092718,1,0,0.791596
-1.045010,0.375332,2.399985,-0.862016,-0.985608,-0.144569,1,1,-6.814023
0.527837,-0.451239,1.552392,-0.647732,-1.298827,-1.527731,0,1,-1.286706
-0.578894,-1.502316,-1.774981,-0.621320,-0.112325,1.579828,1,1,-1.998009
-0.097640,-0.911133,1.293797,-0.386174,-1.802330,-0.047379,1,1,-4.611470
-0.248721,-0.597437,0.439784,-0.528596,0.999196,1.255904,0,1,-1.556253
0.574085,-0.195831,-1.009421,-1.266940,1.959252,0.184353,1,0,-0.387225
0.891650,1.112301,0.910188,0.682764,0.342789,0.384217,0,0,2.712003
0.449615,0.655625,0.128762,-2.058048,-0.180187,0.316584,1,1,-3.032523
0.945102,0.726012,-1.291647,0.929277,0.074847,0.552585,0,0,1.893962
-1.329047,-0.113197,0.166546,-0.359532,0.275656,-0.993931,0,1,-4.198656
-0.768750,1.844312,-0.062803,-0.581169,0.142338,0.172539,1,1,-3.744139
-0.944041,-0.747332,0.324718,-0.615159,0.311932,-0.107580,1,1,-1.757332
-0.035693,-1.879062,1.808141,1.102133,0.527484,-0.296310,1,1,18.443826
-1.592620,0.077458,1.503415,-0.945111,-1.314507,0.517953,0,0,-2.522405
1.121645,-1.324189,0.918798,-0.874757,2.256289,0.684544,0,0,-2.475965
0.894620,2.375344,-0.137998,-0.008774,0.089094,0.584187,0,1,-2.823264
-1.539932,-1.704280,0.325742,-0.114286,0.279901,-0.394306,1,0,2.809208
0.295729,0.273704,1.688142,-1.300625,-0.189109,-0.172265,0,1,-1.361215
0.477259,0.718545,1.968167,0.088278,-1.745168,-1.828797,1,0,5.802034
0.741692,1.062322,0.174462,1.204963,-0.683681,-0.116814,1,1,1.704597
-0.491370,-0.955259,0.153505,-0.484222,0.069491,-1.487960,0,0,-1.411255
-1.084620,-0.149783,1.299305,-0.090200,-0.071726,-0.037217,0,0,-1.325082
-0.712272,-2.154375,2.131699,-1.443487,1.184546,0.983835,1,1,4.222102
-0.016182,-0.750975,1.557597,-0.868106,0.990533,0.863605,1,0,0.295293
-1.897896,-0.284210,0.869555,-0.536631,0.757295,0.977699,1,0,-2.760157
-1.434167,-0.040965,-1.024599,0.659896,0.272077,0.063339,1,0,-0.319379
-0.592376,0.936632,-0.375747,0.693099,-1.596058,-0.582098,1,1,-0.949966
-0.616357,0.188615,0.882257,0.917690,-0.258711,0.371794,0,0,0.897209
-0.950869,1.568572,-0.672458,-0.180349,-0.800622,-1.027689,0,1,-2.066695
0.373720,-0.912870,-0.556659,-0.167397,2.174351,1.231622,0,0,-3.467043
-1.328026,1.333366,0.528168,-0.081291,0.603223,1.042303,1,1,-3.025578
-1.242048,-1.047371,-0.628944,-0.495250,-1.576204,0.506585,1,1,-2.947313
-1.301584,0.418275,-0.700121,-1.688696,-0.077653,1.337052,0,0,-5.678469
0.272653,0.419433,0.139124,0.728776,0.874837,0.049367,1,0,2.719411
0.752858,0.058576,-0.187370,-0.703461,0.612961,-0.314135,1,1,-1.179215
0.148680,-1.626538,-0.388696,0.203415,0.628066,-1.531140,0,1,0.446321
-0.459886,0.133223,0.969038,1.540711,-0.555968,0.362574,1,0,1.847502
-1.717070,-1.022664,1.941201,0.047599,-1.283687,-2.579950,1,0,-0.158942
-0.310381,0.793697,1.770139,-2.812742,0.650150,-0.031484,0,1,12.351482
0.730571,0.120129,2.538656,-0.523861,1.347818,-0.713915,0,0,-0.080698
-0.620325,1.796772,-0.838566,0.096019,-2.561387,-1.000402,1,1,-2.456915
0.188290,-0.498533,-0.184053,0.366539,0.095276,0.813467,0,0,0.720785
-0.341902,1.010853,-0.318648,-1.144842,-0.092670,-2.109126,0,0,-4.790446
0.093369,-0.661758,1.242812,0.448521,-2.512604,1.292255,0,0,3.823048
1.433712,0.502046,1.974198,-1.641562,-0.100055,0.320544,1,1,0.641686
-2.653540,1.119887,0.148866,-1.838515,-0.218709,0.298523,1,0,-10.807499
2.138819,-1.415343,-0.508581,1.792913,-0.204255,-1.097042,1,0,2.591145
0.602029,-0.477681,0.697478,-0.940287,1.139690,-0.126556,1,0,-0.069281
-0.203258,-0.574081,1.167752,-0.315047,0.273022,0.318845,0,0,5.570243
-0.551817,-0.287561,0.532457,2.496777,-0.536004,0.635968,0,0,3.089482
-1.470465,0.444288,0.363567,0.221356,-1.693675,-0.720371,0,0,-1.930098
0.240199,-1.175693,0.487267,1.034365,-1.227730,-0.658787,0,1,3.885840
-0.735888,-0.977306,-0.988917,1.034123,0.276087,0.068220,0,1,0.641205
-0.465657,-0.816818,0.076501,-0.571634,0.034314,0.308827,0,1,-2.137731
-0.226162,1.222881,-0.717571,-1.235312,-1.800517,1.511452,0,0,-3.456052
-1.867541,0.823411,0.524253,3.078814,-0.531813,-1.323529,1,1,-1.489091
-0.551466,-1.026649,-0.656642,-0.048000,-0.311463,-1.174609,0,1,-1.048060
-0.200148,1.189748,-0.588732,-0.637607,-0.246466,-0.105774,0,1,2.344869
0.379945,-0.397865,-1.010329,-0.499559,-0.431229,-0.566992,1,1,-1.917857
-1.243240,-0.362049,-0.366978,0.332805,-0.114168,-1.648200,1,0,-0.537681
0.660468,-1.414961,-1.225527,-1.198665,-1.654869,-0.004838,1,0,-3.820818
0.133548,-1.043151,-0.500730,-0.332846,1.106783,0.861562,0,1,1.747798
-1.025807,-1.294832,-1.449640,-0.499794,0.482107,0.055164,1,1,-4.383913
0.398647,0.668767,0.207928,1.220256,-1.124770,2.397890,1,1,0.856073
-0.433831,-0.423270,0.889721,0.809092,-0.191388,0.390353,0,1,1.733883
-0.668520,0.036939,0.280425,1.187038,-0.546731,0.264481,0,0,1.618978
0.006580,-1.616803,1.498994,0.075086,-1.037128,-0.828816,0,0,2.179261
-0.128673,1.310347,-0.294624,-0.866278,-0.711248,-0.389843,0,1,-3.015507
-1.020721,0.262139,-0.317165,1.021766,2.052862,-0.787278,1,0,1.543982
1.299336,-0.716232,-1.357040,-0.125467,0.242466,0.684877,0,1,-0.397863
0.572482,0.127211,-0.891383,0.429011,-0.634992,-1.677689,1,1,0.876492
-0.229644,-0.387661,-1.041018,0.013938,-0.455970,1.870080,0,0,-1.245026
0.294276,0.292576,-1.436114,-1.722357,0.439036,-0.308420,1,0,-3.054803
0.858089,0.251519,0.361716,1.647103,-0.471679,0.410854,1,1,18.790004
0.549342,-0.656825,0.267951,-0.162385,-0.901028,-1.495542,0,0,5.732091
0.871912,0.119777,0.152407,-0.786858,-0.309175,0.048494,1,0,6.711924
1.409275,0.775357,-0.912888,-0.529466,-0.175854,-2.137184,1,1,-0.177821
2.113955,-1.769817,-0.134819,-0.835708,0.232491,-1.129275,1,0,-2.363361
-0.203652,1.047977,-1.027588,-1.931845,0.168239,-0.333030,0,0,-4.530704
-0.341906,-1.587893,0.551924,-0.220099,1.199052,0.001947,1,0,1.362312
0.807704,-0.627440,1.229359,-0.022446,-2.100534,0.865174,0,1,-0.980018
-0.799260,-0.723277,-1.783282,0.324867,0.530472,0.338580,1,1,-1.956462
-0.577781,0.452779,-0.981422,-0.002293,-0.244915,-0.969025,0,0,-2.661244
0.444410,0.528598,-1.349892,-0.302760,-0.878447,-0.070072,0,0,-1.733944
-1.077545,0.076413,-0.272999,0.482623,0.179867,-0.457170,0,1,-1.256963
-1.076584,-0.127084,0.481419,1.477645,1.169013,-1.452448,0,1,0.881588
-0.779142,0.049441,-0.724609,-1.314829,0.257577,0.055745,0,0,-3.919799
1.083007,-0.047893,-0.310769,-0.185498,-0.504144,-0.302462,0,0,-0.032499
-0.963875,0.544475,-1.360710,-0.108749,-1.358613,-0.239782,1,1,-2.158359
0.356168,0.870371,-0.088639,0.738799,2.072361,0.659335,1,1,2.140829
0.347418,-0.636840,0.019309,0.023763,1.019844,-0.852213,0,0,-1.286417
0.168288,0.852522,0.705893,0.505820,-1.538042,2.189607,1,1,3.633285
-0.762832,0.503540,-0.861275,0.604452,-1.640215,-0.533824,1,0,-3.015272
0.108131,0.870155,1.185867,-1.679630,-0.599693,-1.500509,0,0,-1.455089
-0.911693,-1.034572,0.968631,1.138630,-1.345729,0.379400,0,0,5.019686
-0.965092,-0.032615,1.494420,-0.451390,-1.550484,0.601432,1,0,-2.765764
-0.960506,-1.047799,-0.395038,-0.614697,-1.361539,-1.410950,1,0,-1.859451
-0.458860,1.475323,0.392877,-1.151897,0.498024,-0.967990,0,1,-4.293526
-1.560407,1.187131,1.272286,-1.512595,1.965207,-0.331768,1,1,0.422754
0.113995,0.021522,0.206071,-1.323343,0.267828,0.141461,0,0,-2.177618
-1.514565,1.138229,-0.203675,-0.544180,1.079131,0.857471,1,1,-4.408021
0.687452,-1.423226,-1.116799,-0.791851,-0.200057,0.788450,1,1,16.437903
0.647055,-0.188530,1.465730,-1.081496,1.344511,2.676520,0,0,-1.384361
0.151370,0.078802,-0.428226,-0.610066,0.229731,1.127948,1,0,-1.692346
0.398861,0.095112,-0.938609,0.119253,1.300038,1.329005,0,1,-3.127533
1.246159,0.040492,-0.746288,-2.085387,1.527872,-0.595116,1,1,-1.534930
1.316852,1.499564,2.144026,0.517282,-0.227002,0.756743,0,0,5.747304
-1.622405,0.009017,-0.613254,-0.784832,0.626114,-0.182044,1,1,-4.728088
